trip_id,leg_no,vehicle_id,ts,lat,lon,speed_kmh,rpm,odo_km,laden,gps
T00187,1,GLV-T11,2026-06-30 07:31:30,35.892303,129.03392,76.2,1792,43.56,0,수신
T00187,1,GLV-T11,2026-06-30 07:31:40,35.89235,129.031583,77,1869,43.78,0,수신
T00187,1,GLV-T11,2026-06-30 07:31:50,35.891993,129.02925,85.7,1909,43.99,0,수신
T00187,1,GLV-T11,2026-06-30 07:32:00,35.89193,129.026645,76.1,1904,44.23,0,수신
T00187,1,GLV-T11,2026-06-30 07:32:10,35.892342,129.024334,82.9,1889,44.44,0,수신
T00187,1,GLV-T11,2026-06-30 07:32:20,35.893278,129.022084,85.1,1947,44.67,0,수신
T00187,1,GLV-T11,2026-06-30 07:32:30,35.894253,129.019738,69.8,1769,44.9,0,수신
T00187,1,GLV-T11,2026-06-30 07:32:40,35.895019,129.01786,80.5,1846,45.1,0,수신
T00187,1,GLV-T11,2026-06-30 07:32:50,35.895985,129.015687,84.4,1966,45.32,0,수신
T00187,1,GLV-T11,2026-06-30 07:33:00,35.897314,129.01366,76.7,1911,45.56,0,수신
T00187,1,GLV-T11,2026-06-30 07:33:10,35.898873,129.012298,75.2,1875,45.77,0,수신
T00187,1,GLV-T11,2026-06-30 07:33:20,35.900633,129.011498,71,1770,45.98,0,수신
T00187,1,GLV-T11,2026-06-30 07:33:30,35.902422,129.011046,82.9,1873,46.18,0,수신
T00187,1,GLV-T11,2026-06-30 07:33:40,35.904408,129.010498,78.9,1936,46.41,0,수신
T00187,1,GLV-T11,2026-06-30 07:33:50,35.906292,129.009868,78.6,1815,46.63,0,수신
T00187,1,GLV-T11,2026-06-30 07:34:00,35.908188,129.009197,79.2,1925,46.84,0,수신
T00187,1,GLV-T11,2026-06-30 07:34:10,35.910138,129.008621,77.9,1881,47.06,0,수신
T00187,1,GLV-T11,2026-06-30 07:34:20,35.912026,129.008183,81.6,1888,47.28,0,수신
T00187,1,GLV-T11,2026-06-30 07:34:30,35.914025,129.007772,76.3,1817,47.51,0,수신
T00187,1,GLV-T11,2026-06-30 07:34:40,35.915929,129.007297,79.3,1876,47.72,0,수신
T00187,1,GLV-T11,2026-06-30 07:34:50,35.917806,129.006481,76.5,1841,47.94,0,수신
T00187,1,GLV-T11,2026-06-30 07:35:00,35.91947,129.005352,78.6,1892,48.15,0,수신
T00187,1,GLV-T11,2026-06-30 07:35:10,35.921068,129.003978,73.5,1784,48.37,0,수신
T00187,1,GLV-T11,2026-06-30 07:35:20,35.922389,129.002426,74,1764,48.57,0,수신
T00187,1,GLV-T11,2026-06-30 07:35:30,35.923587,129.000683,85.4,2003,48.78,0,수신
T00187,1,GLV-T11,2026-06-30 07:35:40,35.9249,128.998553,76.6,1890,49.02,0,수신
T00187,1,GLV-T11,2026-06-30 07:35:50,35.926029,128.996686,79.5,1873,49.23,0,수신
T00187,1,GLV-T11,2026-06-30 07:36:00,35.927255,128.994732,75.1,1802,49.45,0,수신
T00187,1,GLV-T11,2026-06-30 07:36:10,35.928383,128.992882,77.5,1828,49.66,0,수신
T00187,1,GLV-T11,2026-06-30 07:36:20,35.929589,128.990986,82.4,1891,49.87,0,수신
T00187,1,GLV-T11,2026-06-30 07:36:30,35.930837,128.988982,75.8,1864,50.1,0,수신
T00187,1,GLV-T11,2026-06-30 07:36:40,35.93194,128.987082,86.2,1989,50.31,0,수신
T00187,1,GLV-T11,2026-06-30 07:36:50,35.932786,128.98467,83.1,1980,50.55,0,수신
T00187,1,GLV-T11,2026-06-30 07:37:00,35.933159,128.982129,73.1,1824,50.78,0,수신
T00187,1,GLV-T11,2026-06-30 07:37:10,35.933101,128.979888,76.3,1793,50.99,0,수신
T00187,1,GLV-T11,2026-06-30 07:37:20,35.932592,128.977611,74.1,1794,51.2,0,수신
T00187,1,GLV-T11,2026-06-30 07:37:30,35.931848,128.97557,83,1920,51.41,0,수신
T00187,1,GLV-T11,2026-06-30 07:37:40,35.930778,128.973325,71.5,1811,51.64,0,수신
T00187,1,GLV-T11,2026-06-30 07:37:50,35.929955,128.971408,72.7,1750,51.83,0,수신
T00187,1,GLV-T11,2026-06-30 07:38:00,35.929071,128.969459,86,1992,52.04,0,수신
T00187,1,GLV-T11,2026-06-30 07:38:10,35.927909,128.967195,78.8,1899,52.27,0,수신
T00187,1,GLV-T11,2026-06-30 07:38:20,35.92674,128.965218,79.2,1860,52.49,0,수신
T00187,1,GLV-T11,2026-06-30 07:38:30,35.92564,128.963198,77.9,1909,52.71,0,수신
T00187,1,GLV-T11,2026-06-30 07:38:40,35.924527,128.96126,75.5,1862,52.93,0,수신
T00187,1,GLV-T11,2026-06-30 07:38:50,35.923478,128.959298,87.3,2015,53.14,0,수신
T00187,1,GLV-T11,2026-06-30 07:39:00,35.922708,128.956787,85.6,1909,53.38,0,수신
T00187,1,GLV-T11,2026-06-30 07:39:10,35.922528,128.954161,83.9,1973,53.62,0,수신
T00187,1,GLV-T11,2026-06-30 07:39:20,35.922425,128.951572,78.3,1875,53.85,0,수신
T00187,1,GLV-T11,2026-06-30 07:39:30,35.922336,128.949164,85.3,1978,54.07,0,수신
T00187,1,GLV-T11,2026-06-30 07:39:40,35.922239,128.946555,74.2,1862,54.31,0,수신
T00187,1,GLV-T11,2026-06-30 07:39:50,35.921809,128.944306,82.1,1902,54.51,0,수신
T00187,1,GLV-T11,2026-06-30 07:40:00,35.920911,128.94204,79.4,1915,54.74,0,수신
T00187,1,GLV-T11,2026-06-30 07:40:10,35.919623,128.940206,76.1,1787,54.96,0,수신
T00187,1,GLV-T11,2026-06-30 07:40:20,35.918073,128.938863,71.1,1755,55.17,0,수신
T00187,1,GLV-T11,2026-06-30 07:40:30,35.916405,128.938009,78.4,1910,55.37,0,수신
T00187,1,GLV-T11,2026-06-30 07:40:40,35.914535,128.937239,71.4,1775,55.59,0,수신
T00187,1,GLV-T11,2026-06-30 07:40:50,35.912964,128.936232,80.4,1893,55.79,0,수신
T00187,1,GLV-T11,2026-06-30 07:41:00,35.911399,128.934729,86.2,1944,56.01,0,수신
T00187,1,GLV-T11,2026-06-30 07:41:10,35.909748,128.93303,70.6,1768,56.25,0,수신
T00187,1,GLV-T11,2026-06-30 07:41:20,35.908391,128.931642,75.8,1821,56.45,0,수신
T00187,1,GLV-T11,2026-06-30 07:41:30,35.906938,128.93012,83.9,1936,56.66,0,수신
T00187,1,GLV-T11,2026-06-30 07:41:40,35.90535,128.928444,76,1886,56.89,0,수신
T00187,1,GLV-T11,2026-06-30 07:41:50,35.903947,128.926893,73.4,1792,57.1,0,수신
T00187,1,GLV-T11,2026-06-30 07:42:00,35.902954,128.924992,86.9,1980,57.3,0,수신
T00187,1,GLV-T11,2026-06-30 07:42:10,35.902274,128.922452,75.8,1810,57.55,0,수신
T00187,1,GLV-T11,2026-06-30 07:42:20,35.902189,128.920113,71.6,1837,57.76,0,수신
T00187,1,GLV-T11,2026-06-30 07:42:30,35.902366,128.917923,78.7,1818,57.96,0,수신
T00187,1,GLV-T11,2026-06-30 07:42:40,35.90262,128.915565,76.3,1909,58.17,0,수신
T00187,1,GLV-T11,2026-06-30 07:42:50,35.902825,128.91321,82.3,1962,58.39,0,수신
T00187,1,GLV-T11,2026-06-30 07:43:00,35.903031,128.910674,79,1908,58.61,0,수신
T00187,1,GLV-T11,2026-06-30 07:43:10,35.903097,128.908258,78.9,1899,58.83,0,수신
T00187,1,GLV-T11,2026-06-30 07:43:20,35.902961,128.905826,76.2,1810,59.05,0,수신
T00187,1,GLV-T11,2026-06-30 07:43:30,35.90252,128.903518,76.1,1832,59.26,0,수신
T00187,1,GLV-T11,2026-06-30 07:43:40,35.901809,128.901356,87.1,1911,59.48,0,수신
T00187,1,GLV-T11,2026-06-30 07:43:50,35.900697,128.899042,86.5,1908,59.72,0,수신
T00187,1,GLV-T11,2026-06-30 07:44:00,35.899446,128.89682,84.1,1948,59.96,0,수신
T00187,1,GLV-T11,2026-06-30 07:44:10,35.898262,128.894744,73.8,1766,60.19,0,수신
T00187,1,GLV-T11,2026-06-30 07:44:20,35.897202,128.892876,75.9,1889,60.4,0,수신
T00187,1,GLV-T11,2026-06-30 07:44:30,35.896115,128.890983,80.8,1866,60.61,0,수신
T00187,1,GLV-T11,2026-06-30 07:44:40,35.894986,128.88888,84.8,1983,60.83,0,수신
T00187,1,GLV-T11,2026-06-30 07:44:50,35.893792,128.88671,81.8,1892,61.07,0,수신
T00187,1,GLV-T11,2026-06-30 07:45:00,35.892647,128.884603,73.8,1860,61.29,0,수신
T00187,1,GLV-T11,2026-06-30 07:45:10,35.891633,128.88272,74.8,1866,61.5,0,수신
T00187,1,GLV-T11,2026-06-30 07:45:20,35.890678,128.880725,80.9,1912,61.71,0,수신
T00187,1,GLV-T11,2026-06-30 07:45:30,35.889708,128.878564,76.2,1834,61.93,0,수신
T00187,1,GLV-T11,2026-06-30 07:45:40,35.888918,128.876449,79.3,1850,62.14,0,수신
T00187,1,GLV-T11,2026-06-30 07:45:50,35.888231,128.874162,81.6,1939,62.36,0,수신
T00187,1,GLV-T11,2026-06-30 07:46:00,35.887567,128.871769,80.1,1880,62.59,0,수신
T00187,1,GLV-T11,2026-06-30 07:46:10,35.886963,128.869401,82.9,1967,62.81,0,수신
T00187,1,GLV-T11,2026-06-30 07:46:20,35.886399,128.866948,80.3,1895,63.04,0,수신
T00187,1,GLV-T11,2026-06-30 07:46:30,35.885874,128.864578,76.4,1866,63.27,0,수신
T00187,1,GLV-T11,2026-06-30 07:46:40,35.885336,128.862306,71.6,1854,63.48,0,수신
T00187,1,GLV-T11,2026-06-30 07:46:50,35.884846,128.860145,80.8,1864,63.68,0,수신
T00187,1,GLV-T11,2026-06-30 07:47:00,35.884273,128.8578,81,1916,63.9,0,수신
T00187,1,GLV-T11,2026-06-30 07:47:10,35.883685,128.85538,74.4,1872,64.13,0,수신
T00187,1,GLV-T11,2026-06-30 07:47:20,35.883227,128.853181,76.2,1828,64.33,0,수신
T00187,1,GLV-T11,2026-06-30 07:47:30,35.882673,128.850931,75.3,1878,64.55,0,수신
T00187,1,GLV-T11,2026-06-30 07:47:40,35.882159,128.848712,79.2,1845,64.75,0,수신
T00187,1,GLV-T11,2026-06-30 07:47:50,35.881605,128.846325,82.5,1974,64.97,0,수신
T00187,1,GLV-T11,2026-06-30 07:48:00,35.88102,128.843878,76.6,1901,65.2,0,수신
T00187,1,GLV-T11,2026-06-30 07:48:10,35.880504,128.84165,78.5,1848,65.42,0,수신
T00187,1,GLV-T11,2026-06-30 07:48:20,35.879948,128.839319,82.4,1889,65.63,0,수신
T00187,1,GLV-T11,2026-06-30 07:48:30,35.879384,128.836861,78.1,1855,65.86,0,수신
T00187,1,GLV-T11,2026-06-30 07:48:40,35.878876,128.834535,78.2,1846,66.08,0,수신
T00187,1,GLV-T11,2026-06-30 07:48:50,35.878379,128.832181,77,1909,66.3,0,수신
T00187,1,GLV-T11,2026-06-30 07:49:00,35.87796,128.829887,76.6,1851,66.51,0,수신
T00187,1,GLV-T11,2026-06-30 07:49:10,35.877507,128.82758,82.4,1888,66.72,0,수신
T00187,1,GLV-T11,2026-06-30 07:49:20,35.877192,128.825108,71.8,1843,66.95,0,수신
T00187,1,GLV-T11,2026-06-30 07:49:30,35.877058,128.822863,79.8,1878,67.15,0,수신
T00187,1,GLV-T11,2026-06-30 07:49:40,35.877154,128.820399,74.2,1884,67.37,0,수신
T00187,1,GLV-T11,2026-06-30 07:49:50,35.877476,128.818138,79.2,1839,67.58,0,수신
T00187,1,GLV-T11,2026-06-30 07:50:00,35.877836,128.815776,74.4,1865,67.8,0,수신
T00187,1,GLV-T11,2026-06-30 07:50:10,35.87804,128.81347,76.4,1840,68.01,0,수신
T00187,1,GLV-T11,2026-06-30 07:50:20,35.878131,128.811115,84.8,1937,68.22,0,수신
T00187,1,GLV-T11,2026-06-30 07:50:30,35.877966,128.808531,75.7,1791,68.45,0,수신
T00187,1,GLV-T11,2026-06-30 07:50:40,35.877683,128.806215,72.2,1782,68.67,0,수신
T00187,1,GLV-T11,2026-06-30 07:50:50,35.877424,128.804007,71.5,1830,68.87,0,수신
T00187,1,GLV-T11,2026-06-30 07:51:00,35.877142,128.801834,74.6,1805,69.06,0,수신
T00187,1,GLV-T11,2026-06-30 07:51:10,35.876957,128.799529,83.6,1975,69.27,0,수신
T00187,1,GLV-T11,2026-06-30 07:51:20,35.876884,128.796967,72.7,1844,69.5,0,수신
T00187,1,GLV-T11,2026-06-30 07:51:30,35.876857,128.794719,77.1,1834,69.71,0,수신
T00187,1,GLV-T11,2026-06-30 07:51:40,35.876944,128.792348,73.6,1845,69.92,0,수신
T00187,1,GLV-T11,2026-06-30 07:51:50,35.876967,128.790125,70.9,1766,70.12,0,수신
T00187,1,GLV-T11,2026-06-30 07:52:00,35.877051,128.787904,83.7,1916,70.32,0,수신
T00187,1,GLV-T11,2026-06-30 07:52:10,35.877918,128.78612,74.6,1795,70.55,0,수신
T00187,1,GLV-T11,2026-06-30 07:52:20,35.877453,128.787996,75.9,1855,70.76,0,수신
T00187,1,GLV-T11,2026-06-30 07:52:30,35.875849,128.789124,65.7,1752,70.97,0,수신
T00187,1,GLV-T11,2026-06-30 07:52:40,35.874876,128.790646,63.6,1741,71.15,0,수신
T00187,1,GLV-T11,2026-06-30 07:52:50,35.875382,128.792452,61.9,1711,71.33,0,수신
T00187,1,GLV-T11,2026-06-30 07:53:00,35.876026,128.79418,61.8,1744,71.5,0,수신
T00187,1,GLV-T11,2026-06-30 07:53:10,35.875956,128.795977,61.4,1721,71.67,0,수신
T00187,1,GLV-T11,2026-06-30 07:53:20,35.874547,128.796638,59.9,1715,71.85,0,수신
T00187,1,GLV-T11,2026-06-30 07:53:30,35.873259,128.796269,58,1652,72.01,0,수신
T00187,1,GLV-T11,2026-06-30 07:53:40,35.874293,128.796024,55.9,1620,72.17,0,수신
T00187,1,GLV-T11,2026-06-30 07:53:50,35.87452,128.797726,57.9,1605,72.33,0,수신
T00187,1,GLV-T11,2026-06-30 07:54:00,35.874876,128.799412,61.5,1702,72.49,0,수신
T00187,1,GLV-T11,2026-06-30 07:54:10,35.875656,128.801034,55.6,1639,72.66,0,수신
T00187,1,GLV-T11,2026-06-30 07:54:20,35.876106,128.802651,59.7,1673,72.81,0,수신
T00187,1,GLV-T11,2026-06-30 07:54:30,35.876265,128.804502,51.4,1594,72.98,0,수신
T00187,1,GLV-T11,2026-06-30 07:54:40,35.876145,128.806087,53.5,1585,73.12,0,수신
T00187,1,GLV-T11,2026-06-30 07:54:50,35.875936,128.807714,51.9,1555,73.27,0,수신
T00187,1,GLV-T11,2026-06-30 07:55:00,35.875578,128.809198,49.9,1610,73.42,0,수신
T00187,1,GLV-T11,2026-06-30 07:55:10,35.875089,128.810615,50.4,1617,73.55,0,수신
T00187,1,GLV-T11,2026-06-30 07:55:20,35.874719,128.812127,49.1,1605,73.69,0,수신
T00187,1,GLV-T11,2026-06-30 07:55:30,35.874542,128.813621,49.9,1608,73.83,0,수신
T00187,1,GLV-T11,2026-06-30 07:55:40,35.874552,128.815104,49.9,1590,73.97,0,수신
T00187,1,GLV-T11,2026-06-30 07:55:50,35.87479,128.816624,20.6,1265,74.11,0,수신
T00187,1,GLV-T11,2026-06-30 07:56:00,35.87487,128.817262,26.4,1250,74.16,0,수신
T00187,1,GLV-T11,2026-06-30 07:56:10,35.875018,128.818043,24.7,1232,74.24,0,수신
T00187,1,GLV-T11,2026-06-30 07:56:20,35.875172,128.818787,26.9,1317,74.31,0,수신
T00187,1,GLV-T11,2026-06-30 07:56:30,35.875411,128.819547,23.9,1257,74.38,0,수신
T00187,1,GLV-T11,2026-06-30 07:56:40,35.875628,128.820239,28.4,1359,74.45,0,수신
T00187,1,GLV-T11,2026-06-30 07:56:50,35.875867,128.821062,23.5,1229,74.53,0,수신
T00187,1,GLV-T11,2026-06-30 07:57:00,35.876133,128.821733,26.2,1320,74.59,0,수신
T00187,1,GLV-T11,2026-06-30 07:57:10,35.876395,128.822472,22.7,1245,74.66,0,수신
T00187,1,GLV-T11,2026-06-30 07:57:20,35.876461,128.823179,23.3,1217,74.73,0,수신
T00187,1,GLV-T11,2026-06-30 07:57:30,35.876503,128.823849,0,680,74.79,0,수신
T00187,1,GLV-T11,2026-06-30 07:57:40,35.876487,128.823903,20.8,1297,74.79,0,수신
T00187,1,GLV-T11,2026-06-30 07:57:50,35.876487,128.824507,15.8,1135,74.85,0,수신
T00187,1,GLV-T11,2026-06-30 07:58:00,35.876424,128.824904,21,1297,74.89,0,수신
T00187,1,GLV-T11,2026-06-30 07:58:10,35.875919,128.824939,17.3,1197,74.95,0,수신
T00187,1,GLV-T11,2026-06-30 07:58:20,35.875477,128.824942,14.1,1110,75,0,수신
T00187,1,GLV-T11,2026-06-30 07:58:30,35.875159,128.824901,0,698,75.04,0,수신
T00187,1,GLV-T11,2026-06-30 07:58:40,35.875155,128.824894,0,733,75.04,0,수신
T00187,1,GLV-T11,2026-06-30 07:58:50,35.875153,128.824921,15.5,1150,75.04,0,수신
T00187,1,GLV-T11,2026-06-30 07:59:00,35.874744,128.824899,16.6,1250,75.08,0,수신
T00187,1,GLV-T11,2026-06-30 07:59:10,35.874358,128.824924,17.9,1234,75.13,0,수신
T00187,1,GLV-T11,2026-06-30 07:59:20,35.873921,128.824969,16.1,1133,75.18,0,수신
T00187,1,GLV-T11,2026-06-30 07:59:30,35.873463,128.824956,14,1217,75.22,0,수신
T00187,1,GLV-T11,2026-06-30 07:59:40,35.873152,128.824935,14.9,1134,75.26,0,수신
T00187,1,GLV-T11,2026-06-30 07:59:50,35.872777,128.824937,17.6,1211,75.3,0,수신
T00187,1,GLV-T11,2026-06-30 08:00:00,35.872348,128.824894,16.9,1137,75.35,0,수신
T00187,1,GLV-T11,2026-06-30 08:00:10,35.871889,128.824928,14.9,1209,75.4,0,수신
T00187,1,GLV-T11,2026-06-30 08:00:20,35.871548,128.824882,11.7,1120,75.44,0,수신
T00187,1,GLV-T11,2026-06-30 08:00:30,35.871256,128.824887,17.5,1251,75.47,0,수신
T00187,1,GLV-T11,2026-06-30 08:00:40,35.870813,128.824891,13.8,1141,75.52,0,수신
T00187,1,GLV-T11,2026-06-30 08:00:50,35.870486,128.824908,12.3,1095,75.56,0,수신
T00187,1,GLV-T11,2026-06-30 08:01:00,35.870156,128.824902,13.4,1171,75.59,0,수신
T00187,1,GLV-T11,2026-06-30 08:01:10,35.869801,128.824895,25.2,1342,75.63,0,수신
T00187,1,GLV-T11,2026-06-30 08:01:20,35.869216,128.824855,26.9,1319,75.7,0,수신
T00187,1,GLV-T11,2026-06-30 08:01:30,35.868536,128.824876,24.9,1247,75.78,0,수신
T00187,1,GLV-T11,2026-06-30 08:01:40,35.867868,128.824841,25.2,1291,75.85,0,수신
T00187,1,GLV-T11,2026-06-30 08:01:50,35.867294,128.82483,23,1256,75.92,0,수신
T00187,1,GLV-T11,2026-06-30 08:02:00,35.866861,128.824881,0,723,75.98,0,수신
T00187,1,GLV-T11,2026-06-30 08:02:10,35.866857,128.82488,0,744,75.98,0,수신
T00187,1,GLV-T11,2026-06-30 08:02:20,35.866852,128.824835,0,705,75.98,0,수신
T00187,1,GLV-T11,2026-06-30 08:02:30,35.866834,128.824836,0,719,75.98,0,수신
T00187,1,GLV-T11,2026-06-30 08:02:40,35.866835,128.824836,0,738,75.98,0,수신
T00187,1,GLV-T11,2026-06-30 08:02:50,35.86686,128.82485,0,683,75.98,0,수신
T00187,1,GLV-T11,2026-06-30 08:03:00,35.866875,128.824865,0,720,75.98,0,수신
T00187,1,GLV-T11,2026-06-30 08:03:10,35.866851,128.824845,0,668,75.98,0,수신
T00187,1,GLV-T11,2026-06-30 08:03:20,35.866864,128.82485,0,704,75.98,0,수신
T00187,1,GLV-T11,2026-06-30 08:03:30,35.866835,128.824863,0,704,75.98,0,수신
T00187,1,GLV-T11,2026-06-30 08:03:40,35.86684,128.824868,0,699,75.98,0,수신
T00187,1,GLV-T11,2026-06-30 08:03:50,35.866846,128.824845,0,724,75.98,0,수신
T00187,1,GLV-T11,2026-06-30 08:04:00,35.866856,128.824889,0,673,75.98,0,수신
T00187,1,GLV-T11,2026-06-30 08:04:10,35.866872,128.824866,0,724,75.98,0,수신
T00187,1,GLV-T11,2026-06-30 08:04:20,35.866832,128.824843,0,714,75.98,0,수신
T00187,1,GLV-T11,2026-06-30 08:04:30,35.866841,128.82488,0,733,75.98,0,수신
T00187,1,GLV-T11,2026-06-30 08:04:40,35.866889,128.824849,0,691,75.98,0,수신
T00187,1,GLV-T11,2026-06-30 08:04:50,35.866856,128.824871,0,743,75.98,0,수신
T00187,2,GLV-T11,2026-06-30 08:50:00,35.866887,128.824847,0,662,75.98,1,수신
T00187,2,GLV-T11,2026-06-30 08:50:10,35.86686,128.824837,0,705,75.98,1,수신
T00187,2,GLV-T11,2026-06-30 08:50:20,35.866837,128.824854,0,745,75.98,1,수신
T00187,2,GLV-T11,2026-06-30 08:50:30,35.866859,128.824843,0,741,75.98,1,수신
T00187,2,GLV-T11,2026-06-30 08:50:40,35.866872,128.824883,0,692,75.98,1,수신
T00187,2,GLV-T11,2026-06-30 08:50:50,35.866835,128.824831,0,726,75.98,1,수신
T00187,2,GLV-T11,2026-06-30 08:51:00,35.866878,128.824882,0,708,75.98,1,수신
T00187,2,GLV-T11,2026-06-30 08:51:10,35.866875,128.824861,0,712,75.98,1,수신
T00187,2,GLV-T11,2026-06-30 08:51:20,35.866831,128.82485,0,715,75.98,1,수신
T00187,2,GLV-T11,2026-06-30 08:51:30,35.866836,128.824874,0,735,75.98,1,수신
T00187,2,GLV-T11,2026-06-30 08:51:40,35.866852,128.824834,0,677,75.98,1,수신
T00187,2,GLV-T11,2026-06-30 08:51:50,35.866863,128.824858,0,668,75.98,1,수신
T00187,2,GLV-T11,2026-06-30 08:52:00,35.866837,128.824844,0,693,75.98,1,수신
T00187,2,GLV-T11,2026-06-30 08:52:10,35.866867,128.824877,0,738,75.98,1,수신
T00187,2,GLV-T11,2026-06-30 08:52:20,35.86688,128.824845,0,668,75.98,1,수신
T00187,2,GLV-T11,2026-06-30 08:52:30,35.866837,128.824881,21.9,1218,75.98,1,수신
T00187,2,GLV-T11,2026-06-30 08:52:40,35.86742,128.824833,22.4,1247,76.04,1,수신
T00187,2,GLV-T11,2026-06-30 08:52:50,35.867946,128.824846,23.4,1210,76.1,1,수신
T00187,2,GLV-T11,2026-06-30 08:53:00,35.868544,128.824839,24.8,1264,76.17,1,수신
T00187,2,GLV-T11,2026-06-30 08:53:10,35.869182,128.824854,24.7,1334,76.24,1,수신
T00187,2,GLV-T11,2026-06-30 08:53:20,35.8698,128.824885,0,738,76.3,1,수신
T00187,2,GLV-T11,2026-06-30 08:53:30,35.869798,128.824863,27,1276,76.3,1,수신
T00187,2,GLV-T11,2026-06-30 08:53:40,35.870443,128.824905,27.2,1259,76.38,1,수신
T00187,2,GLV-T11,2026-06-30 08:53:50,35.871134,128.824881,28.1,1282,76.46,1,수신
T00187,2,GLV-T11,2026-06-30 08:54:00,35.871854,128.824907,27.1,1273,76.53,1,수신
T00187,2,GLV-T11,2026-06-30 08:54:10,35.872529,128.82492,30.8,1298,76.61,1,수신
T00187,2,GLV-T11,2026-06-30 08:54:20,35.873266,128.824929,29.7,1391,76.69,1,수신
T00187,2,GLV-T11,2026-06-30 08:54:30,35.874024,128.824962,30.5,1366,76.78,1,수신
T00187,2,GLV-T11,2026-06-30 08:54:40,35.874771,128.824953,31.4,1342,76.86,1,수신
T00187,2,GLV-T11,2026-06-30 08:54:50,35.875597,128.824948,19.3,1274,76.95,1,수신
T00187,2,GLV-T11,2026-06-30 08:55:00,35.876044,128.824945,14.4,1185,77,1,수신
T00187,2,GLV-T11,2026-06-30 08:55:10,35.876402,128.824928,14.2,1199,77.04,1,수신
T00187,2,GLV-T11,2026-06-30 08:55:20,35.876481,128.824634,20.9,1289,77.08,1,수신
T00187,2,GLV-T11,2026-06-30 08:55:30,35.876456,128.823978,20.4,1234,77.14,1,수신
T00187,2,GLV-T11,2026-06-30 08:55:40,35.87643,128.823349,23.5,1234,77.2,1,수신
T00187,2,GLV-T11,2026-06-30 08:55:50,35.876403,128.822616,0,665,77.26,1,수신
T00187,2,GLV-T11,2026-06-30 08:56:00,35.876388,128.822611,24.1,1243,77.26,1,수신
T00187,2,GLV-T11,2026-06-30 08:56:10,35.876209,128.8219,0,718,77.33,1,수신
T00187,2,GLV-T11,2026-06-30 08:56:20,35.876183,128.821908,23.7,1306,77.33,1,수신
T00187,2,GLV-T11,2026-06-30 08:56:30,35.875973,128.821261,20.4,1252,77.39,1,수신
T00187,2,GLV-T11,2026-06-30 08:56:40,35.875781,128.82069,25.3,1313,77.45,1,수신
T00187,2,GLV-T11,2026-06-30 08:56:50,35.875509,128.819982,0,723,77.52,1,수신
T00187,2,GLV-T11,2026-06-30 08:57:00,35.875527,128.819977,0,702,77.52,1,수신
T00187,2,GLV-T11,2026-06-30 08:57:10,35.875489,128.819963,27.7,1312,77.52,1,수신
T00187,2,GLV-T11,2026-06-30 08:57:20,35.875238,128.819176,0,714,77.6,1,수신
T00187,2,GLV-T11,2026-06-30 08:57:30,35.875235,128.819196,20,1189,77.6,1,수신
T00187,2,GLV-T11,2026-06-30 08:57:40,35.875117,128.818588,0,688,77.65,1,수신
T00187,2,GLV-T11,2026-06-30 08:57:50,35.875089,128.818612,22.4,1212,77.65,1,수신
T00187,2,GLV-T11,2026-06-30 08:58:00,35.874951,128.817881,30,1357,77.72,1,수신
T00187,2,GLV-T11,2026-06-30 08:58:10,35.874857,128.817013,32.8,1346,77.8,1,수신
T00187,2,GLV-T11,2026-06-30 08:58:20,35.874683,128.816004,24.6,1323,77.89,1,수신
T00187,2,GLV-T11,2026-06-30 08:58:30,35.874598,128.815279,24.4,1253,77.96,1,수신
T00187,2,GLV-T11,2026-06-30 08:58:40,35.874489,128.814541,31.1,1349,78.03,1,수신
T00187,2,GLV-T11,2026-06-30 08:58:50,35.874537,128.813568,52.5,1542,78.11,1,수신
T00187,2,GLV-T11,2026-06-30 08:59:00,35.874723,128.811978,49,1493,78.26,1,수신
T00187,2,GLV-T11,2026-06-30 08:59:10,35.875132,128.810515,50.2,1550,78.39,1,수신
T00187,2,GLV-T11,2026-06-30 08:59:20,35.875621,128.809107,54.5,1648,78.53,1,수신
T00187,2,GLV-T11,2026-06-30 08:59:30,35.875964,128.807538,57.4,1597,78.69,1,수신
T00187,2,GLV-T11,2026-06-30 08:59:40,35.876205,128.805749,52.5,1534,78.84,1,수신
T00187,2,GLV-T11,2026-06-30 08:59:50,35.876261,128.804185,56.9,1613,78.99,1,수신
T00187,2,GLV-T11,2026-06-30 09:00:00,35.876022,128.802446,59.3,1614,79.15,1,수신
T00187,2,GLV-T11,2026-06-30 09:00:10,35.875534,128.80073,61.1,1641,79.31,1,수신
T00187,2,GLV-T11,2026-06-30 09:00:20,35.874778,128.799112,56.5,1622,79.48,1,수신
T00187,2,GLV-T11,2026-06-30 09:00:30,35.874944,128.797383,62.8,1687,79.64,1,수신
T00187,2,GLV-T11,2026-06-30 09:00:40,35.875969,128.795961,61.7,1708,79.81,1,수신
T00187,2,GLV-T11,2026-06-30 09:00:50,35.876009,128.794172,55.9,1594,79.99,1,수신
T00187,2,GLV-T11,2026-06-30 09:01:00,35.875435,128.792565,57.3,1600,80.14,1,수신
T00187,2,GLV-T11,2026-06-30 09:01:10,35.874913,128.790915,57.1,1690,80.3,1,수신
T00187,2,GLV-T11,2026-06-30 09:01:20,35.8754,128.789427,64,1753,80.46,1,수신
T00187,2,GLV-T11,2026-06-30 09:01:30,35.876815,128.788449,65.2,1696,80.64,1,수신
