vehicle_id,date,report_time,speed_kmh,distance_km,result,addr_jibun,addr_poi,voltage,load_state_raw
SB-000005,2026-08-12,2026-08-12 15:13:38,0,72,Key On,전라남도 광양시 금호동 658(105m 범위),전라남도 광양시 금호동 정문(181m ↘),19.3,공차
SB-000005,2026-08-12,2026-08-12 15:15:00,0,72,DTG 데이터,전라남도 광양시 금호동 658(107m 범위),전라남도 광양시 금호동 정문(173m ↘),28,공차
SB-000005,2026-08-12,2026-08-12 15:17:01,0,72,DTG 데이터,전라남도 광양시 금호동 658(111m 범위),전라남도 광양시 금호동 정문(169m ↘),28,공차
SB-000005,2026-08-12,2026-08-12 15:19:00,34,72,DTG 데이터,전라남도 광양시 금호동 658(234m 범위),전라남도 광양시 금호동 정문(266m ↙),28,공차
SB-000005,2026-08-12,2026-08-12 15:21:00,0,73,DTG 데이터,전라남도 광양시 금호동 636(407m 범위),전라남도 광양시 금호동 포렌(262m ↖),27.9,공차
SB-000005,2026-08-12,2026-08-12 15:23:00,0,73,DTG 데이터,전라남도 광양시 금호동 636(338m 범위),전라남도 광양시 금호동 광일엔지니어링(341m ↖),28,공차
SB-000005,2026-08-12,2026-08-12 15:25:00,0,73,DTG 데이터,전라남도 광양시 금호동 636(327m 범위),전라남도 광양시 금호동 광일엔지니어링(318m ↑),28,공차
SB-000005,2026-08-12,2026-08-12 15:25:55,0,73,공회전감지,전라남도 광양시 금호동 636(347m 범위),전라남도 광양시 금호동 광일엔지니어링(299m ↑),27.9,공차
SB-000005,2026-08-12,2026-08-12 15:27:00,0,73,DTG 데이터,전라남도 광양시 금호동 636(435m 범위),전라남도 광양시 금호동 광일엔지니어링(220m ↖),27.8,공차
SB-000005,2026-08-12,2026-08-12 15:29:01,0,73,DTG 데이터,전라남도 광양시 금호동 636(442m 범위),전라남도 광양시 금호동 광일엔지니어링(228m ↖),28,공차
SB-000005,2026-08-12,2026-08-12 15:29:30,5,73,공회전종료,전라남도 광양시 금호동 636(412m 범위),전라남도 광양시 금호동 광일엔지니어링(265m ↖),27.8,공차
SB-000005,2026-08-12,2026-08-12 15:31:01,5,73,DTG 데이터,전라남도 광양시 금호동 631(425m 범위),전라남도 광양시 금호동 광일엔지니어링(414m ←),28,공차
SB-000005,2026-08-12,2026-08-12 15:33:00,37,74,DTG 데이터,전라남도 광양시 금호동 657(202m 범위),주변에 특정 건물이 없습니다,27.9,공차
SB-000005,2026-08-12,2026-08-12 15:35:00,16,75,DTG 데이터,전라남도 광양시 금호동 634(106m 범위),전라남도 광양시 금호동 광양제품부두점(79m ↗),27.8,공차
SB-000005,2026-08-12,2026-08-12 15:37:00,0,76,DTG 데이터,전라남도 광양시 금호동 803(98m 범위),전라남도 광양시 금호동 우리은행365(322m ↘),27.9,공차
SB-000005,2026-08-12,2026-08-12 15:39:00,0,76,DTG 데이터,전라남도 광양시 금호동 803(95m 범위),전라남도 광양시 금호동 우리은행365(324m ↘),27.9,공차
SB-000005,2026-08-12,2026-08-12 15:41:00,0,76,DTG 데이터,전라남도 광양시 금호동 803(85m 범위),전라남도 광양시 금호동 포스코플로우(334m ↘),27.8,공차
SB-000005,2026-08-12,2026-08-12 15:42:57,0,76,Key Off,전라남도 광양시 금호동 803(74m 범위),전라남도 광양시 금호동 우리은행365(345m ↘),26.8,공차
SB-000005,2026-08-12,2026-08-12 15:44:37,0,76,Key On,전라남도 광양시 금호동 803(74m 범위),전라남도 광양시 금호동 포스코플로우(345m ↘),21.1,공차
SB-000005,2026-08-12,2026-08-12 15:45:01,10,76,DTG 데이터,전라남도 광양시 금호동 803(69m 범위),전라남도 광양시 금호동 우리은행365(378m ↘),27.3,공차
SB-000005,2026-08-12,2026-08-12 15:47:01,29,77,DTG 데이터,전라남도 광양시 금호동 642-1(189m 범위),전라남도 광양시 금호동 피엠에스(431m →),27.8,공차
SB-000005,2026-08-12,2026-08-12 15:49:01,39,77,DTG 데이터,전라남도 광양시 금호동 663(490m 범위),주변에 특정 건물이 없습니다,27.6,공차
SB-000005,2026-08-12,2026-08-12 15:51:00,39,79,DTG 데이터,주변에 검색된 지번이 없습니다,주변에 특정건물이 없습니다,28,공차
SB-000005,2026-08-12,2026-08-12 15:53:00,0,79,DTG 데이터,전라남도 광양시 금호동 791(249m 범위),전라남도 광양시 금호동 2문(159m ↓),28,공차
SB-000005,2026-08-12,2026-08-12 15:55:00,24,79,DTG 데이터,전라남도 광양시 금호동 791(21m 범위),전라남도 광양시 금호동 태인교삼거리(36m ↑),27.7,공차
SB-000005,2026-08-12,2026-08-12 15:57:00,24,80,DTG 데이터,전라남도 광양시 태인동 303-152(32m 범위),전라남도 광양시 태인동 버스정류장(36m ↙),28,공차
SB-000005,2026-08-12,2026-08-12 15:59:00,38,81,DTG 데이터,전라남도 광양시 태인동 28-198(6m 범위),전라남도 광양시 태인동 태인전업사(32m ↗),28,공차
SB-000005,2026-08-12,2026-08-12 16:01:00,11,82,DTG 데이터,전라남도 광양시 태인동 1753(91m 범위),전라남도 광양시 태인동 삼현철강(124m ←),28,공차
SB-000005,2026-08-12,2026-08-12 16:03:00,0,82,DTG 데이터,전라남도 광양시 태인동 1740(43m 범위),전라남도 광양시 태인동 한국상용트럭서비스센터(161m ↑),27.9,공차
SB-000005,2026-08-12,2026-08-12 16:03:59,0,82,Key Off,전라남도 광양시 태인동 1740(77m 범위),전라남도 광양시 태인동 강변특장(196m ↗),26.9,공차
SB-000005,2026-08-12,2026-08-12 16:10:59,0,82,Key On,전라남도 광양시 태인동 1740(77m 범위),전라남도 광양시 태인동 강변특장(196m ↗),21,공차
SB-000005,2026-08-12,2026-08-12 16:11:02,0,82,관제주기보고,전라남도 광양시 태인동 1740(77m 범위),전라남도 광양시 태인동 강변특장(196m ↗),26.9,공차
SB-000005,2026-08-12,2026-08-12 16:13:00,33,83,DTG 데이터,전라남도 광양시 태인동 1740(138m 범위),전라남도 광양시 태인동 한국상용트럭서비스센터(134m →),27.9,공차
SB-000005,2026-08-12,2026-08-12 16:15:00,18,84,DTG 데이터,전라남도 광양시 태인동 1654-4(38m 범위),전라남도 광양시 태인동 GS칼텍스(36m ↙),27.9,공차
SB-000005,2026-08-12,2026-08-12 16:17:00,0,84,DTG 데이터,전라남도 광양시 태인동 1654-7(134m 범위),전라남도 광양시 태인동 CJ대한통운광양지사(71m →),28,공차
SB-000005,2026-08-12,2026-08-12 16:19:00,0,84,DTG 데이터,전라남도 광양시 태인동 1655(129m 범위),전라남도 광양시 태인동 CJ대한통운광양지사(70m →),27.8,공차
SB-000005,2026-08-12,2026-08-12 16:20:54,0,84,공회전감지,전라남도 광양시 태인동 1655(131m 범위),전라남도 광양시 태인동 CJ대한통운광양지사(72m →),27.9,공차
SB-000005,2026-08-12,2026-08-12 16:21:00,0,84,DTG 데이터,전라남도 광양시 태인동 1655(131m 범위),전라남도 광양시 태인동 CJ대한통운광양지사(72m →),27.8,공차
SB-000005,2026-08-12,2026-08-12 16:23:01,0,84,DTG 데이터,전라남도 광양시 태인동 1654-7(134m 범위),전라남도 광양시 태인동 CJ대한통운광양지사(72m →),27.9,공차
SB-000005,2026-08-12,2026-08-12 16:25:01,0,84,DTG 데이터,전라남도 광양시 태인동 1655(132m 범위),전라남도 광양시 태인동 CJ대한통운광양지사(71m →),28,공차
SB-000005,2026-08-12,2026-08-12 16:25:55,0,84,공회전유지,전라남도 광양시 태인동 1654-7(133m 범위),전라남도 광양시 태인동 CJ대한통운광양지사(73m →),28,공차
SB-000005,2026-08-12,2026-08-12 16:27:01,0,84,DTG 데이터,전라남도 광양시 태인동 1654-7(133m 범위),전라남도 광양시 태인동 CJ대한통운광양지사(72m →),27.7,공차
SB-000005,2026-08-12,2026-08-12 16:29:00,0,84,DTG 데이터,전라남도 광양시 태인동 1654-7(130m 범위),전라남도 광양시 태인동 CJ대한통운광양지사(76m →),28,공차
SB-000005,2026-08-12,2026-08-12 16:30:54,0,84,공회전유지,전라남도 광양시 태인동 1654-7(132m 범위),전라남도 광양시 태인동 CJ대한통운광양지사(75m →),27.9,공차
SB-000005,2026-08-12,2026-08-12 16:31:00,0,84,DTG 데이터,전라남도 광양시 태인동 1654-7(131m 범위),전라남도 광양시 태인동 CJ대한통운광양지사(75m →),27.6,공차
SB-000005,2026-08-12,2026-08-12 16:33:00,0,84,DTG 데이터,전라남도 광양시 태인동 1654-7(132m 범위),전라남도 광양시 태인동 CJ대한통운광양지사(73m →),27.9,공차
SB-000005,2026-08-12,2026-08-12 16:35:00,0,84,DTG 데이터,전라남도 광양시 태인동 1654-7(132m 범위),전라남도 광양시 태인동 CJ대한통운광양지사(72m →),27.9,공차
SB-000005,2026-08-12,2026-08-12 16:35:54,0,84,공회전유지,전라남도 광양시 태인동 1654-7(130m 범위),전라남도 광양시 태인동 CJ대한통운광양지사(75m →),27.9,공차
SB-000005,2026-08-12,2026-08-12 16:37:00,0,84,DTG 데이터,전라남도 광양시 태인동 1654-7(129m 범위),전라남도 광양시 태인동 CJ대한통운광양지사(75m →),28,공차
SB-000005,2026-08-12,2026-08-12 16:39:00,0,84,DTG 데이터,전라남도 광양시 태인동 1654-7(132m 범위),전라남도 광양시 태인동 CJ대한통운광양지사(71m →),27.8,공차
SB-000005,2026-08-12,2026-08-12 16:40:46,0,84,공회전종료,전라남도 광양시 태인동 1655(129m 범위),전라남도 광양시 태인동 CJ대한통운광양지사(69m →),26.8,공차
SB-000005,2026-08-12,2026-08-12 16:40:46,0,84,Key Off,전라남도 광양시 태인동 1655(129m 범위),전라남도 광양시 태인동 CJ대한통운광양지사(69m →),26.8,공차
SB-000006,2026-08-12,2026-08-12 03:23:27,0,0,리셋보고,전라남도 광양시 태인동 1654-7(124m 범위),전라남도 광양시 태인동 CJ대한통운광양지사(82m →),25.6,공차
SB-000006,2026-08-12,2026-08-12 07:20:12,0,0,Key On,전라남도 광양시 태인동 1654-7(124m 범위),전라남도 광양시 태인동 CJ대한통운광양지사(82m →),24.9,공차
SB-000006,2026-08-12,2026-08-12 07:20:22,0,0,Key Off,전라남도 광양시 태인동 1654-7(123m 범위),전라남도 광양시 태인동 CJ대한통운광양지사(86m →),25,공차
SB-000006,2026-08-12,2026-08-12 07:25:55,0,0,Key On,전라남도 광양시 태인동 1654-7(123m 범위),전라남도 광양시 태인동 CJ대한통운광양지사(86m →),24.7,공차
SB-000006,2026-08-12,2026-08-12 07:26:55,0,0,DTG 데이터,전라남도 광양시 태인동 1654-7(123m 범위),전라남도 광양시 태인동 CJ대한통운광양지사(90m →),24.6,공차
SB-000006,2026-08-12,2026-08-12 07:28:56,0,0,DTG 데이터,전라남도 광양시 태인동 1654-7(120m 범위),전라남도 광양시 태인동 CJ대한통운광양지사(91m →),28,공차
SB-000006,2026-08-12,2026-08-12 07:30:56,0,0,DTG 데이터,전라남도 광양시 태인동 1654-7(127m 범위),전라남도 광양시 태인동 CJ대한통운광양지사(83m →),28.2,공차
SB-000006,2026-08-12,2026-08-12 07:32:10,0,0,공회전감지,전라남도 광양시 태인동 1654-7(125m 범위),전라남도 광양시 태인동 CJ대한통운광양지사(87m →),28.1,공차
SB-000006,2026-08-12,2026-08-12 07:32:55,0,0,DTG 데이터,전라남도 광양시 태인동 1654-7(125m 범위),전라남도 광양시 태인동 CJ대한통운광양지사(86m →),28.1,공차
SB-000006,2026-08-12,2026-08-12 07:34:55,0,0,DTG 데이터,전라남도 광양시 태인동 1654-7(126m 범위),전라남도 광양시 태인동 CJ대한통운광양지사(86m →),28.2,공차
SB-000006,2026-08-12,2026-08-12 07:36:55,0,0,DTG 데이터,전라남도 광양시 태인동 1654-7(126m 범위),전라남도 광양시 태인동 CJ대한통운광양지사(83m →),28.1,공차
SB-000006,2026-08-12,2026-08-12 07:37:10,0,0,공회전유지,전라남도 광양시 태인동 1654-7(124m 범위),전라남도 광양시 태인동 CJ대한통운광양지사(85m →),28,공차
SB-000006,2026-08-12,2026-08-12 07:38:56,0,0,DTG 데이터,전라남도 광양시 태인동 1654-7(123m 범위),전라남도 광양시 태인동 CJ대한통운광양지사(87m →),28,공차
SB-000006,2026-08-12,2026-08-12 07:40:55,0,0,DTG 데이터,전라남도 광양시 태인동 1654-7(124m 범위),전라남도 광양시 태인동 CJ대한통운광양지사(87m →),28.1,공차
SB-000006,2026-08-12,2026-08-12 07:42:03,0,0,DTG GPS 이상,전라남도 광양시 태인동 1654-7(124m 범위),전라남도 광양시 태인동 CJ대한통운광양지사(83m →),28.1,공차
SB-000006,2026-08-12,2026-08-12 07:42:10,0,0,공회전유지,전라남도 광양시 태인동 1654-7(124m 범위),전라남도 광양시 태인동 CJ대한통운광양지사(84m →),28,공차
SB-000006,2026-08-12,2026-08-12 07:42:55,0,0,DTG 데이터,전라남도 광양시 태인동 1654-7(124m 범위),전라남도 광양시 태인동 CJ대한통운광양지사(84m →),28.1,공차
SB-000006,2026-08-12,2026-08-12 07:44:55,0,0,DTG 데이터,전라남도 광양시 태인동 1654-7(122m 범위),전라남도 광양시 태인동 CJ대한통운광양지사(86m →),28.1,공차
SB-000006,2026-08-12,2026-08-12 07:46:56,0,0,DTG 데이터,전라남도 광양시 태인동 1654-7(123m 범위),전라남도 광양시 태인동 CJ대한통운광양지사(87m →),28,공차
SB-000006,2026-08-12,2026-08-12 07:47:10,0,0,공회전유지,전라남도 광양시 태인동 1654-7(123m 범위),전라남도 광양시 태인동 CJ대한통운광양지사(87m →),28.1,공차
SB-000006,2026-08-12,2026-08-12 07:48:56,0,0,DTG 데이터,전라남도 광양시 태인동 1654-7(124m 범위),전라남도 광양시 태인동 CJ대한통운광양지사(86m →),28,공차
SB-000006,2026-08-12,2026-08-12 07:50:56,0,0,DTG 데이터,전라남도 광양시 태인동 1654-7(126m 범위),전라남도 광양시 태인동 CJ대한통운광양지사(84m →),28,공차
SB-000006,2026-08-12,2026-08-12 07:52:10,0,0,공회전유지,전라남도 광양시 태인동 1654-7(126m 범위),전라남도 광양시 태인동 CJ대한통운광양지사(84m →),28.1,공차
SB-000006,2026-08-12,2026-08-12 07:52:55,0,0,DTG 데이터,전라남도 광양시 태인동 1654-7(127m 범위),전라남도 광양시 태인동 CJ대한통운광양지사(83m →),28.1,공차
SB-000006,2026-08-12,2026-08-12 07:54:55,0,0,DTG 데이터,전라남도 광양시 태인동 1654-7(125m 범위),전라남도 광양시 태인동 CJ대한통운광양지사(83m →),28.1,공차
SB-000006,2026-08-12,2026-08-12 07:56:55,0,0,DTG 데이터,전라남도 광양시 태인동 1654-7(121m 범위),전라남도 광양시 태인동 CJ대한통운광양지사(87m →),27.9,공차
SB-000006,2026-08-12,2026-08-12 07:57:09,0,0,공회전유지,전라남도 광양시 태인동 1654-7(122m 범위),전라남도 광양시 태인동 CJ대한통운광양지사(87m →),28.2,공차
SB-000006,2026-08-12,2026-08-12 07:57:26,4,0,공회전종료,전라남도 광양시 태인동 1654-7(126m 범위),전라남도 광양시 태인동 CJ대한통운광양지사(84m →),27.9,공차
SB-000006,2026-08-12,2026-08-12 07:58:55,38,1,DTG 데이터,전라남도 광양시 태인동 1656-3(74m 범위),전라남도 광양시 태인동 전국레미콘(43m ←),28.3,공차
SB-000006,2026-08-12,2026-08-12 08:00:55,34,2,DTG 데이터,전라남도 광양시 태인동 1664-3(12m 범위),전라남도 광양시 태인동 태인꽃화원(20m ↘),28.2,공차
SB-000006,2026-08-12,2026-08-12 08:02:55,11,2,DTG 데이터,전라남도 광양시 금호동 791(69m 범위),전라남도 광양시 금호동 태인교삼거리(71m ←),27.6,공차
SB-000006,2026-08-12,2026-08-12 08:04:56,38,3,DTG 데이터,전라남도 광양시 금호동 637(174m 범위),전라남도 광양시 금호동 버스정류장(376m ↙),27.8,공차
SB-000006,2026-08-12,2026-08-12 08:06:56,39,4,DTG 데이터,전라남도 광양시 금호동 636(313m 범위),전라남도 광양시 금호동 1문(273m ↘),27.8,공차
SB-000006,2026-08-12,2026-08-12 08:08:56,0,5,DTG 데이터,전라남도 광양시 금호동 631(208m 범위),전라남도 광양시 금호동 광일엔지니어링(392m ←),27.7,공차
SB-000006,2026-08-12,2026-08-12 08:10:55,17,6,DTG 데이터,전라남도 광양시 금호동 657(260m 범위),주변에 특정 건물이 없습니다,27.7,공차
SB-000006,2026-08-12,2026-08-12 08:12:55,0,6,DTG 데이터,전라남도 광양시 금호동 657(245m 범위),주변에 특정 건물이 없습니다,28.1,공차
SB-000006,2026-08-12,2026-08-12 08:14:55,0,6,DTG 데이터,전라남도 광양시 금호동 657(236m 범위),주변에 특정 건물이 없습니다,28,공차
SB-000006,2026-08-12,2026-08-12 08:16:55,6,6,DTG 데이터,전라남도 광양시 금호동 657(238m 범위),주변에 특정 건물이 없습니다,27.8,공차
SB-000006,2026-08-12,2026-08-12 08:18:55,0,6,DTG 데이터,전라남도 광양시 금호동 657(235m 범위),주변에 특정 건물이 없습니다,27.6,공차
SB-000006,2026-08-12,2026-08-12 08:20:56,0,6,DTG 데이터,전라남도 광양시 금호동 657(220m 범위),주변에 특정 건물이 없습니다,28.1,공차
SB-000006,2026-08-12,2026-08-12 08:22:56,0,6,DTG 데이터,전라남도 광양시 금호동 657(224m 범위),주변에 특정 건물이 없습니다,28,공차
SB-000006,2026-08-12,2026-08-12 08:24:03,0,6,공회전감지,전라남도 광양시 금호동 657(205m 범위),주변에 특정 건물이 없습니다,28.1,공차
SB-000006,2026-08-12,2026-08-12 08:24:56,0,6,DTG 데이터,전라남도 광양시 금호동 657(228m 범위),주변에 특정 건물이 없습니다,28,공차
SB-000006,2026-08-12,2026-08-12 08:26:56,0,6,DTG 데이터,전라남도 광양시 금호동 657(231m 범위),주변에 특정 건물이 없습니다,28.2,공차
SB-000006,2026-08-12,2026-08-12 08:27:24,4,6,공회전종료,전라남도 광양시 금호동 657(235m 범위),주변에 특정 건물이 없습니다,27.9,공차
SB-000006,2026-08-12,2026-08-12 08:28:55,13,6,DTG 데이터,전라남도 광양시 금호동 657(353m 범위),주변에 특정 건물이 없습니다,27.6,공차
SB-000006,2026-08-12,2026-08-12 08:30:55,17,7,DTG 데이터,전라남도 광양시 금호동 634(141m 범위),전라남도 광양시 금호동 광양제품부두점(101m →),27.8,공차
SB-000006,2026-08-12,2026-08-12 08:32:55,0,8,DTG 데이터,전라남도 광양시 금호동 803(99m 범위),전라남도 광양시 금호동 우리은행365(319m ↘),28,공차
SB-000006,2026-08-12,2026-08-12 08:34:29,0,8,Key Off,전라남도 광양시 금호동 803(98m 범위),전라남도 광양시 금호동 우리은행365(321m ↘),27,공차
SB-000006,2026-08-12,2026-08-12 08:35:33,0,8,Key On,전라남도 광양시 금호동 803(98m 범위),전라남도 광양시 금호동 우리은행365(321m ↘),19.6,공차
SB-000006,2026-08-12,2026-08-12 08:36:55,36,8,DTG 데이터,전라남도 광양시 금호동 671(145m 범위),전라남도 광양시 금호동 피엠에스(173m ←),27.5,공차
SB-000006,2026-08-12,2026-08-12 08:38:56,11,9,DTG 데이터,전라남도 광양시 금호동 662(430m 범위),주변에 특정 건물이 없습니다,27.7,공차
SB-000006,2026-08-12,2026-08-12 08:40:56,0,10,DTG 데이터,전라남도 광양시 금호동 663(92m 범위),전라남도 광양시 금호동 포스코광양제철소(366m →),27.6,공차
SB-000006,2026-08-12,2026-08-12 08:42:56,32,10,DTG 데이터,전라남도 광양시 금호동 663(127m 범위),전라남도 광양시 금호동 포스코광양제철소(403m →),27.8,공차
SB-000006,2026-08-12,2026-08-12 08:44:56,3,11,DTG 데이터,전라남도 광양시 금호동 791(219m 범위),전라남도 광양시 금호동 2문(121m ↓),27.7,공차
SB-000006,2026-08-12,2026-08-12 08:46:56,16,12,DTG 데이터,전라남도 광양시 태인동 1664-3(23m 범위),전라남도 광양시 태인동 버스정류장(24m ↗),28.2,공차
SB-000006,2026-08-12,2026-08-12 08:48:56,40,13,DTG 데이터,전라남도 광양시 태인동 1653-6(21m 범위),전라남도 광양시 태인동 맥시칸치킨(29m →),28.2,공차
SB-000006,2026-08-12,2026-08-12 08:50:56,29,14,DTG 데이터,전라남도 광양시 태인동 1740(155m 범위),전라남도 광양시 태인동 한국상용트럭서비스센터(139m →),28.1,공차
SB-000006,2026-08-12,2026-08-12 08:52:55,0,14,DTG 데이터,전라남도 광양시 태인동 1740(33m 범위),전라남도 광양시 태인동 한국상용트럭서비스센터(155m ↑),28,공차
SB-000006,2026-08-12,2026-08-12 08:54:14,0,14,Key Off,전라남도 광양시 태인동 1740(33m 범위),전라남도 광양시 태인동 한국상용트럭서비스센터(155m ↑),27,공차
SB-000006,2026-08-12,2026-08-12 08:57:28,0,14,Key On,전라남도 광양시 태인동 1740(33m 범위),전라남도 광양시 태인동 한국상용트럭서비스센터(155m ↑),20,공차
SB-000006,2026-08-12,2026-08-12 08:58:11,0,14,DTG GPS 정상,전라남도 광양시 태인동 1740(38m 범위),전라남도 광양시 태인동 한국상용트럭서비스센터(160m ↑),28,공차
SB-000006,2026-08-12,2026-08-12 08:58:56,0,14,DTG 데이터,전라남도 광양시 태인동 1740(39m 범위),전라남도 광양시 태인동 한국상용트럭서비스센터(161m ↑),28.2,공차
SB-000006,2026-08-12,2026-08-12 09:00:41,0,14,Key Off,전라남도 광양시 태인동 1740(46m 범위),전라남도 광양시 태인동 한국상용트럭서비스센터(167m ↗),27,공차
SB-000006,2026-08-12,2026-08-12 09:06:24,0,14,Key On,전라남도 광양시 태인동 1740(46m 범위),전라남도 광양시 태인동 한국상용트럭서비스센터(167m ↗),25.5,공차
SB-000006,2026-08-12,2026-08-12 09:06:56,2,14,DTG 데이터,전라남도 광양시 태인동 1740(39m 범위),전라남도 광양시 태인동 한국상용트럭서비스센터(161m ↑),28,공차
SB-000006,2026-08-12,2026-08-12 09:07:56,0,14,Key Off,전라남도 광양시 태인동 1740(44m 범위),전라남도 광양시 태인동 한국상용트럭서비스센터(166m ↑),26.9,공차
SB-000006,2026-08-12,2026-08-12 09:13:00,0,14,Key On,전라남도 광양시 태인동 1740(44m 범위),전라남도 광양시 태인동 한국상용트럭서비스센터(166m ↑),21.8,공차
SB-000006,2026-08-12,2026-08-12 09:14:21,0,14,Key Off,전라남도 광양시 태인동 1740(49m 범위),전라남도 광양시 태인동 강변특장(165m ↗),26.8,공차
SB-000006,2026-08-12,2026-08-12 09:32:25,0,14,Key On,전라남도 광양시 태인동 1740(49m 범위),전라남도 광양시 태인동 강변특장(165m ↗),24.7,공차
SB-000006,2026-08-12,2026-08-12 09:32:56,6,15,DTG 데이터,전라남도 광양시 태인동 1740(64m 범위),전라남도 광양시 태인동 강변특장(178m ↑),28,공차
SB-000006,2026-08-12,2026-08-12 09:33:22,0,15,Key Off,전라남도 광양시 태인동 1740(81m 범위),전라남도 광양시 태인동 명당자원(200m →),27,공차
SB-000006,2026-08-12,2026-08-12 09:34:41,0,15,Key On,전라남도 광양시 태인동 1740(81m 범위),전라남도 광양시 태인동 명당자원(200m →),17.7,공차
SB-000006,2026-08-12,2026-08-12 09:34:56,6,15,DTG 데이터,전라남도 광양시 태인동 1740(39m 범위),전라남도 광양시 태인동 강변특장(155m ↗),28.2,공차
SB-000006,2026-08-12,2026-08-12 09:35:16,0,15,Key Off,전라남도 광양시 태인동 1740(59m 범위),전라남도 광양시 태인동 강변특장(173m ↑),26.5,공차
SB-000006,2026-08-12,2026-08-12 09:35:56,0,15,Key On,전라남도 광양시 태인동 1740(59m 범위),전라남도 광양시 태인동 강변특장(173m ↑),18,공차
SB-000006,2026-08-12,2026-08-12 09:36:56,19,15,DTG 데이터,전라남도 광양시 태인동 1739(29m 범위),주변에 특정 건물이 없습니다,28,공차
SB-000006,2026-08-12,2026-08-12 09:38:56,1,16,DTG 데이터,전라남도 광양시 태인동 28-130(27m 범위),전라남도 광양시 태인동 SK엔크린(15m ↙),28.1,공차
SB-000006,2026-08-12,2026-08-12 09:40:55,56,17,DTG 데이터,전라남도 광양시 태인동 303-152(26m 범위),전라남도 광양시 태인동 버스정류장(20m ←),27.9,공차
SB-000006,2026-08-12,2026-08-12 09:42:55,31,18,DTG 데이터,전라남도 광양시 금호동 800(328m 범위),전라남도 광양시 금호동 2문(254m ↓),27.6,공차
SB-000006,2026-08-12,2026-08-12 09:44:55,32,19,DTG 데이터,전라남도 광양시 금호동 658(200m 범위),전라남도 광양시 금호동 정문(236m ↙),27.8,공차
SB-000006,2026-08-12,2026-08-12 09:46:55,0,20,DTG 데이터,전라남도 광양시 금호동 636(262m 범위),전라남도 광양시 금호동 광일엔지니어링(412m ↑),27.6,공차
SB-000006,2026-08-12,2026-08-12 09:48:56,0,20,DTG 데이터,전라남도 광양시 금호동 636(341m 범위),전라남도 광양시 금호동 광일엔지니어링(330m ↖),28,공차
SB-000006,2026-08-12,2026-08-12 09:50:56,0,20,DTG 데이터,전라남도 광양시 금호동 636(367m 범위),전라남도 광양시 금호동 광일엔지니어링(288m ↑),28,공차
SB-000006,2026-08-12,2026-08-12 09:52:29,0,20,공회전감지,전라남도 광양시 금호동 636(365m 범위),전라남도 광양시 금호동 광일엔지니어링(303m ↖),28,공차
SB-000006,2026-08-12,2026-08-12 09:52:56,0,20,DTG 데이터,전라남도 광양시 금호동 636(357m 범위),전라남도 광양시 금호동 포렌(319m ↖),28,공차
SB-000006,2026-08-12,2026-08-12 09:54:50,7,20,공회전종료,전라남도 광양시 금호동 636(349m 범위),전라남도 광양시 금호동 광일엔지니어링(316m ↖),27.2,공차
SB-000006,2026-08-12,2026-08-12 09:54:56,11,20,DTG 데이터,전라남도 광양시 금호동 636(356m 범위),전라남도 광양시 금호동 광일엔지니어링(306m ↖),27.6,공차
SB-000006,2026-08-12,2026-08-12 09:56:55,16,20,DTG 데이터,전라남도 광양시 금호동 631(228m 범위),전라남도 광양시 금호동 광일엔지니어링(399m ←),27.8,공차
SB-000006,2026-08-12,2026-08-12 09:58:55,38,21,DTG 데이터,전라남도 광양시 금호동 657(183m 범위),주변에 특정 건물이 없습니다,27.8,공차
SB-000006,2026-08-12,2026-08-12 10:00:55,6,22,DTG 데이터,전라남도 광양시 금호동 634(64m 범위),전라남도 광양시 금호동 광양제품부두점(113m ↗),27.7,공차
SB-000006,2026-08-12,2026-08-12 10:02:56,0,23,DTG 데이터,전라남도 광양시 금호동 803(119m 범위),전라남도 광양시 금호동 우리은행365(301m ↘),28,공차
SB-000006,2026-08-12,2026-08-12 10:04:56,2,23,DTG 데이터,전라남도 광양시 금호동 803(106m 범위),전라남도 광양시 금호동 우리은행365(312m ↘),28,공차
SB-000006,2026-08-12,2026-08-12 10:05:43,0,23,Key Off,전라남도 광양시 금호동 803(117m 범위),전라남도 광양시 금호동 우리은행365(324m ↘),26.9,공차
SB-000006,2026-08-12,2026-08-12 10:06:25,0,23,Key On,전라남도 광양시 금호동 803(117m 범위),전라남도 광양시 금호동 우리은행365(324m ↘),18.4,공차
SB-000006,2026-08-12,2026-08-12 10:06:56,16,23,DTG 데이터,전라남도 광양시 금호동 803(138m 범위),전라남도 광양시 금호동 우리은행365(357m ↘),27.5,공차
SB-000006,2026-08-12,2026-08-12 10:08:56,25,24,DTG 데이터,전라남도 광양시 금호동 642-1(177m 범위),전라남도 광양시 금호동 피엠에스(449m →),27.6,공차
SB-000006,2026-08-12,2026-08-12 10:10:56,36,25,DTG 데이터,주변에 검색된 지번이 없습니다,주변에 특정건물이 없습니다,27.8,공차
SB-000006,2026-08-12,2026-08-12 10:12:55,10,25,DTG 데이터,전라남도 광양시 금호동 663(49m 범위),전라남도 광양시 금호동 포스코광양제철소(371m →),27.7,공차
SB-000006,2026-08-12,2026-08-12 10:14:55,14,26,DTG 데이터,전라남도 광양시 금호동 791(289m 범위),전라남도 광양시 금호동 2문(202m ↓),27.5,공차
