event_id,vehicle_id,trip_id,leg_id,ts,lat,lon,event_type
TRIP-GLV-T02-01-L2-E48,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T01:35:26.769Z,35.72082,129.14391,accel
TRIP-GLV-T02-01-L2-E49,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T01:36:11.076Z,35.71854,129.14265,accel
TRIP-GLV-T02-01-L2-E50,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T01:36:55.384Z,35.71625,129.14138,accel
TRIP-GLV-T02-01-L2-E51,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T01:37:39.692Z,35.71397,129.14012,accel
TRIP-GLV-T02-01-L2-E52,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T01:38:24.000Z,35.71168,129.13886,accel
TRIP-GLV-T02-01-L2-E53,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T01:39:08.307Z,35.70940,129.13759,accel
TRIP-GLV-T02-01-L2-E54,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T01:39:52.615Z,35.70711,129.13633,accel
TRIP-GLV-T02-01-L2-E55,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T01:40:36.923Z,35.70483,129.13506,accel
TRIP-GLV-T02-01-L2-E56,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T01:41:21.230Z,35.70254,129.13380,accel
TRIP-GLV-T02-01-L2-E57,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T01:42:05.538Z,35.70026,129.13253,accel
TRIP-GLV-T02-01-L2-E58,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T01:42:49.846Z,35.69797,129.13127,accel
TRIP-GLV-T02-01-L2-E59,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T01:43:34.153Z,35.69569,129.13001,accel
TRIP-GLV-T02-01-L2-E60,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T01:44:18.461Z,35.69340,129.12874,accel
TRIP-GLV-T02-01-L2-E61,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T01:45:02.769Z,35.69112,129.12748,accel
TRIP-GLV-T02-01-L2-E62,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T01:45:47.076Z,35.68883,129.12621,accel
TRIP-GLV-T02-01-L2-E63,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T01:46:31.384Z,35.68655,129.12495,accel
TRIP-GLV-T02-01-L2-E64,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T01:47:15.692Z,35.68426,129.12368,accel
TRIP-GLV-T02-01-L2-E65,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T01:48:00.000Z,35.68198,129.12242,accel
TRIP-GLV-T02-01-L2-E66,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T01:48:44.307Z,35.67970,129.12116,accel
TRIP-GLV-T02-01-L2-E67,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T01:49:28.615Z,35.67741,129.11989,accel
TRIP-GLV-T02-01-L2-E68,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T01:50:12.923Z,35.67513,129.11863,accel
TRIP-GLV-T02-01-L2-E69,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T01:50:57.230Z,35.67284,129.11736,accel
TRIP-GLV-T02-01-L2-E70,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T01:51:41.538Z,35.67056,129.11610,accel
TRIP-GLV-T02-01-L2-E71,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T01:52:25.846Z,35.66827,129.11483,accel
TRIP-GLV-T02-01-L2-E72,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T01:53:10.153Z,35.66599,129.11357,accel
TRIP-GLV-T02-01-L2-E73,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T01:53:54.461Z,35.66370,129.11231,accel
TRIP-GLV-T02-01-L2-E74,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T01:54:38.769Z,35.66142,129.11104,accel
TRIP-GLV-T02-01-L2-E75,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T01:55:23.076Z,35.65913,129.10978,accel
TRIP-GLV-T02-01-L2-E76,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T01:56:07.384Z,35.65685,129.10851,accel
TRIP-GLV-T02-01-L2-E77,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T01:56:51.692Z,35.65456,129.10725,accel
TRIP-GLV-T02-01-L2-E78,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T01:57:36.000Z,35.65228,129.10598,accel
TRIP-GLV-T02-01-L2-E79,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T01:58:20.307Z,35.64999,129.10472,accel
TRIP-GLV-T02-01-L2-E80,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T01:59:04.615Z,35.64771,129.10346,accel
TRIP-GLV-T02-01-L2-E81,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T01:59:48.923Z,35.64542,129.10219,accel
TRIP-GLV-T02-01-L2-E82,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:00:33.230Z,35.64314,129.10093,accel
TRIP-GLV-T02-01-L2-E83,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:01:17.538Z,35.64085,129.09966,accel
TRIP-GLV-T02-01-L2-E84,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:02:01.846Z,35.63857,129.09840,accel
TRIP-GLV-T02-01-L2-E85,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:02:46.153Z,35.63628,129.09713,accel
TRIP-GLV-T02-01-L2-E86,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:03:30.461Z,35.63400,129.09587,accel
TRIP-GLV-T02-01-L2-E87,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:04:14.769Z,35.63171,129.09461,accel
TRIP-GLV-T02-01-L2-E88,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:04:59.076Z,35.62943,129.09334,accel
TRIP-GLV-T02-01-L2-E89,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:05:43.384Z,35.62714,129.09208,accel
TRIP-GLV-T02-01-L2-E90,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:06:27.692Z,35.62486,129.09081,accel
TRIP-GLV-T02-01-L2-E91,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:07:12.000Z,35.62257,129.08955,accel
TRIP-GLV-T02-01-L2-E92,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:07:56.307Z,35.62029,129.08828,accel
TRIP-GLV-T02-01-L2-E93,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:08:40.615Z,35.61800,129.08702,accel
TRIP-GLV-T02-01-L2-E94,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:09:24.923Z,35.61572,129.08576,accel
TRIP-GLV-T02-01-L2-E95,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:10:09.230Z,35.61343,129.08449,accel
TRIP-GLV-T02-01-L2-E96,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:10:53.538Z,35.61115,129.08323,accel
TRIP-GLV-T02-01-L2-E97,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:11:37.846Z,35.60886,129.08196,accel
TRIP-GLV-T02-01-L2-E98,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:12:22.153Z,35.60658,129.08070,accel
TRIP-GLV-T02-01-L2-E99,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:13:06.461Z,35.60429,129.07943,accel
TRIP-GLV-T02-01-L2-E100,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:13:50.769Z,35.60201,129.07817,accel
TRIP-GLV-T02-01-L2-E101,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:14:35.076Z,35.59972,129.07690,start
TRIP-GLV-T02-01-L2-E102,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:15:19.384Z,35.59744,129.07564,start
TRIP-GLV-T02-01-L2-E103,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:16:03.692Z,35.59515,129.07438,start
TRIP-GLV-T02-01-L2-E104,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:16:48.000Z,35.59287,129.07311,start
TRIP-GLV-T02-01-L2-E105,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:17:32.307Z,35.59058,129.07185,start
TRIP-GLV-T02-01-L2-E106,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:18:16.615Z,35.58830,129.07058,start
TRIP-GLV-T02-01-L2-E107,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:19:00.923Z,35.58601,129.06932,start
TRIP-GLV-T02-01-L2-E108,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:19:45.230Z,35.58373,129.06805,start
TRIP-GLV-T02-01-L2-E109,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:20:29.538Z,35.58144,129.06679,start
TRIP-GLV-T02-01-L2-E110,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:21:13.846Z,35.57916,129.06553,start
TRIP-GLV-T02-01-L2-E111,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:21:58.153Z,35.57687,129.06426,start
TRIP-GLV-T02-01-L2-E112,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:22:42.461Z,35.57459,129.06300,start
TRIP-GLV-T02-01-L2-E113,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:23:26.769Z,35.57230,129.06173,start
TRIP-GLV-T02-01-L2-E114,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:24:11.076Z,35.57002,129.06047,start
TRIP-GLV-T02-01-L2-E115,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:24:55.384Z,35.56773,129.05920,start
TRIP-GLV-T02-01-L2-E116,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:25:39.692Z,35.56545,129.05794,start
TRIP-GLV-T02-01-L2-E117,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:26:24.000Z,35.56316,129.05668,start
TRIP-GLV-T02-01-L2-E118,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:27:08.307Z,35.56088,129.05541,start
TRIP-GLV-T02-01-L2-E119,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:27:52.615Z,35.55859,129.05415,start
TRIP-GLV-T02-01-L2-E120,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:28:36.923Z,35.55631,129.05288,start
TRIP-GLV-T02-01-L2-E121,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:29:21.230Z,35.55402,129.05162,start
TRIP-GLV-T02-01-L2-E122,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:30:05.538Z,35.55174,129.05035,start
TRIP-GLV-T02-01-L2-E123,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:30:49.846Z,35.54945,129.04909,start
TRIP-GLV-T02-01-L2-E124,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:31:34.153Z,35.54717,129.04783,start
TRIP-GLV-T02-01-L2-E125,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:32:18.461Z,35.54488,129.04656,start
TRIP-GLV-T02-01-L2-E126,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:33:02.769Z,35.54260,129.04530,start
TRIP-GLV-T02-01-L2-E127,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:33:47.076Z,35.54031,129.04403,start
TRIP-GLV-T02-01-L2-E128,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:34:31.384Z,35.53803,129.04277,start
TRIP-GLV-T02-01-L2-E129,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:35:15.692Z,35.53574,129.04150,start
TRIP-GLV-T02-01-L2-E130,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:36:00.000Z,35.53346,129.04024,start
TRIP-GLV-T02-01-L2-E131,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:36:44.307Z,35.53118,129.03898,start
TRIP-GLV-T02-01-L2-E132,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:37:28.615Z,35.52889,129.03771,start
TRIP-GLV-T02-01-L2-E133,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:38:12.923Z,35.52661,129.03645,start
TRIP-GLV-T02-01-L2-E134,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:38:57.230Z,35.52432,129.03518,start
TRIP-GLV-T02-01-L2-E135,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:39:41.538Z,35.52204,129.03392,start
TRIP-GLV-T02-01-L2-E136,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:40:25.846Z,35.51975,129.03265,start
TRIP-GLV-T02-01-L2-E137,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:41:10.153Z,35.51747,129.03139,start
TRIP-GLV-T02-01-L2-E138,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:41:54.461Z,35.51518,129.03013,start
TRIP-GLV-T02-01-L2-E139,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:42:38.769Z,35.51290,129.02886,start
TRIP-GLV-T02-01-L2-E140,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:43:23.076Z,35.51061,129.02760,start
TRIP-GLV-T02-01-L2-E141,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:44:07.384Z,35.50833,129.02633,start
TRIP-GLV-T02-01-L2-E142,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:44:51.692Z,35.50604,129.02507,start
TRIP-GLV-T02-01-L2-E143,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:45:36.000Z,35.50376,129.02380,start
TRIP-GLV-T02-01-L2-E144,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:46:20.307Z,35.50147,129.02254,start
TRIP-GLV-T02-01-L2-E145,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:47:04.615Z,35.49919,129.02128,start
TRIP-GLV-T02-01-L2-E146,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:47:48.923Z,35.49690,129.02001,start
TRIP-GLV-T02-01-L2-E147,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:48:33.230Z,35.49462,129.01875,start
TRIP-GLV-T02-01-L2-E148,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:49:17.538Z,35.49233,129.01748,start
TRIP-GLV-T02-01-L2-E149,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:50:01.846Z,35.49005,129.01622,start
TRIP-GLV-T02-01-L2-E150,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:50:46.153Z,35.48776,129.01495,start
TRIP-GLV-T02-01-L2-E151,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:51:30.461Z,35.48548,129.01369,start
TRIP-GLV-T02-01-L2-E152,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:52:14.769Z,35.48319,129.01243,start
TRIP-GLV-T02-01-L2-E153,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:52:59.076Z,35.48091,129.01116,start
TRIP-GLV-T02-01-L2-E154,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:53:43.384Z,35.47862,129.00990,start
TRIP-GLV-T02-01-L2-E155,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:54:27.692Z,35.47634,129.00863,start
TRIP-GLV-T02-01-L2-E156,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:55:12.000Z,35.47405,129.00737,start
TRIP-GLV-T02-01-L2-E157,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:55:56.307Z,35.47177,129.00610,start
TRIP-GLV-T02-01-L2-E158,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:56:40.615Z,35.46948,129.00484,start
TRIP-GLV-T02-01-L2-E159,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:57:24.923Z,35.46720,129.00358,start
TRIP-GLV-T02-01-L2-E160,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:58:09.230Z,35.46491,129.00231,start
TRIP-GLV-T02-01-L2-E161,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:58:53.538Z,35.46263,129.00105,start
TRIP-GLV-T02-01-L2-E162,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T02:59:37.846Z,35.46034,128.99978,start
TRIP-GLV-T02-01-L2-E163,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T03:00:22.153Z,35.45806,128.99852,start
TRIP-GLV-T02-01-L2-E164,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T03:01:06.461Z,35.45577,128.99725,start
TRIP-GLV-T02-01-L2-E165,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T03:01:50.769Z,35.45349,128.99599,start
TRIP-GLV-T02-01-L2-E166,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T03:02:35.076Z,35.45120,128.99472,start
TRIP-GLV-T02-01-L2-E167,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T03:03:19.384Z,35.44892,128.99346,start
TRIP-GLV-T02-01-L2-E168,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T03:04:03.692Z,35.44663,128.99220,start
TRIP-GLV-T02-01-L2-E169,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T03:04:48.000Z,35.44435,128.99093,start
TRIP-GLV-T02-01-L2-E170,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T03:05:32.307Z,35.44206,128.98967,start
TRIP-GLV-T02-01-L2-E171,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T03:06:16.615Z,35.43978,128.98840,start
TRIP-GLV-T02-01-L2-E172,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T03:07:00.923Z,35.43749,128.98714,start
TRIP-GLV-T02-01-L2-E173,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T03:07:45.230Z,35.43521,128.98587,start
TRIP-GLV-T02-01-L2-E174,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T03:08:29.538Z,35.43292,128.98461,start
TRIP-GLV-T02-01-L2-E175,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T03:09:13.846Z,35.43064,128.98335,start
TRIP-GLV-T02-01-L2-E176,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T03:09:58.153Z,35.42835,128.98208,start
TRIP-GLV-T02-01-L2-E177,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T03:10:42.461Z,35.42607,128.98082,start
TRIP-GLV-T02-01-L2-E178,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T03:11:26.769Z,35.42378,128.97955,start
TRIP-GLV-T02-01-L2-E179,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T03:12:11.076Z,35.42150,128.97829,start
TRIP-GLV-T02-01-L2-E180,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T03:12:55.384Z,35.41921,128.97702,start
TRIP-GLV-T02-01-L2-E181,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T03:13:39.692Z,35.41693,128.97576,start
TRIP-GLV-T02-01-L2-E182,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T03:14:24.000Z,35.41464,128.97450,start
TRIP-GLV-T02-01-L2-E183,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T03:15:08.307Z,35.41236,128.97323,decel
TRIP-GLV-T02-01-L2-E184,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T03:15:52.615Z,35.41007,128.97197,decel
TRIP-GLV-T02-01-L2-E185,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T03:16:36.923Z,35.40779,128.97070,decel
TRIP-GLV-T02-01-L2-E186,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T03:17:21.230Z,35.40550,128.96944,decel
TRIP-GLV-T02-01-L2-E187,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T03:18:05.538Z,35.40322,128.96817,decel
TRIP-GLV-T02-01-L2-E188,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T03:18:49.846Z,35.40093,128.96691,decel
TRIP-GLV-T02-01-L2-E189,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T03:19:34.153Z,35.39865,128.96565,decel
TRIP-GLV-T02-01-L2-E190,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T03:20:18.461Z,35.39636,128.96438,decel
TRIP-GLV-T02-01-L2-E191,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T03:21:02.769Z,35.39408,128.96312,decel
TRIP-GLV-T02-01-L2-E192,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T03:21:47.076Z,35.39179,128.96185,decel
TRIP-GLV-T02-01-L2-E193,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T03:22:31.384Z,35.38951,128.96059,decel
TRIP-GLV-T02-01-L2-E194,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T03:23:15.692Z,35.38722,128.95932,decel
TRIP-GLV-T02-01-L2-E195,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T03:24:00.000Z,35.38494,128.95806,decel
TRIP-GLV-T02-01-L2-E196,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T03:24:44.307Z,35.38266,128.95680,decel
TRIP-GLV-T02-01-L2-E197,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T03:25:28.615Z,35.38037,128.95553,decel
TRIP-GLV-T02-01-L2-E198,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T03:26:12.923Z,35.37809,128.95427,decel
TRIP-GLV-T02-01-L2-E199,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T03:26:57.230Z,35.37580,128.95300,decel
TRIP-GLV-T02-01-L2-E200,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T03:27:41.538Z,35.37352,128.95174,decel
TRIP-GLV-T02-01-L2-E201,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T03:28:25.846Z,35.37123,128.95047,decel
TRIP-GLV-T02-01-L2-E202,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T03:29:10.153Z,35.36895,128.94921,decel
TRIP-GLV-T02-01-L2-E203,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T03:29:54.461Z,35.36666,128.94795,decel
TRIP-GLV-T02-01-L2-E204,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T03:30:38.769Z,35.36438,128.94668,decel
TRIP-GLV-T02-01-L2-E205,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T03:31:23.076Z,35.36209,128.94542,decel
TRIP-GLV-T02-01-L2-E206,GLV-T02,TRIP-GLV-T02-01,TRIP-GLV-T02-01-L2,2026-08-01T03:32:07.384Z,35.35981,128.94415,decel
