vehicle_id,trip_id,ts,lat,lon,speed_kmh,rpm,odo_km,laden,gps_status
GLV-T10,TRIP-GLV-T10-01,2026-08-01T02:22:00.000Z,35.38166,128.95624,74,1500,375.80,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T02:24:00.000Z,35.38348,128.95725,75,1500,378.13,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T02:26:00.000Z,35.38530,128.95826,75,1500,380.47,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T02:28:00.000Z,35.38713,128.95927,76,1500,382.80,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T02:30:00.000Z,35.38895,128.96028,76,1500,385.14,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T02:32:00.000Z,35.39078,128.96129,76,1500,387.47,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T02:34:00.000Z,35.39260,128.96230,75,1500,389.80,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T02:36:00.000Z,35.39443,128.96331,75,1500,392.14,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T02:38:00.000Z,35.39625,128.96432,73,1500,394.47,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T02:40:00.000Z,35.39808,128.96533,72,1500,396.81,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T02:42:00.000Z,35.39990,128.96634,71,1500,399.14,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T02:44:00.000Z,35.40173,128.96735,69,1500,401.47,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T02:46:00.000Z,35.40355,128.96836,68,1500,403.81,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T02:48:00.000Z,35.40538,128.96937,66,1500,406.14,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T02:50:00.000Z,35.40720,128.97038,65,1500,408.48,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T02:52:00.000Z,35.40902,128.97139,63,1500,410.81,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T02:54:00.000Z,35.41085,128.97240,62,1500,413.14,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T02:56:00.000Z,35.41267,128.97341,61,1500,415.48,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T02:58:00.000Z,35.41450,128.97442,60,1500,417.81,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T03:00:00.000Z,35.41632,128.97542,60,1500,420.15,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T03:02:00.000Z,35.41815,128.97643,60,1500,422.48,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T03:04:00.000Z,35.41997,128.97744,60,1500,424.82,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T03:06:00.000Z,35.42180,128.97845,61,1500,427.15,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T03:08:00.000Z,35.42362,128.97946,62,1500,429.48,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T03:10:00.000Z,35.42545,128.98047,63,1500,431.82,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T03:12:00.000Z,35.42727,128.98148,64,1500,434.15,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T03:14:00.000Z,35.42909,128.98249,66,1500,436.49,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T03:16:00.000Z,35.43092,128.98350,67,1500,438.82,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T03:18:00.000Z,35.43274,128.98451,69,1500,441.15,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T03:20:00.000Z,35.43457,128.98552,70,1500,443.49,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T03:22:00.000Z,35.43639,128.98653,72,1500,445.82,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T03:24:00.000Z,35.43822,128.98754,73,1500,448.16,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T03:26:00.000Z,35.44004,128.98855,74,1500,450.49,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T03:28:00.000Z,35.44187,128.98956,75,1500,452.83,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T03:30:00.000Z,35.44369,128.99057,76,1500,455.16,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T03:32:00.000Z,35.44552,128.99158,76,1500,457.49,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T03:34:00.000Z,35.44734,128.99259,76,1500,459.83,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T03:36:00.000Z,35.44916,128.99360,76,1500,462.16,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T03:38:00.000Z,35.45099,128.99461,75,1500,464.50,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T03:40:00.000Z,35.45281,128.99562,74,1500,466.83,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T03:42:00.000Z,35.45464,128.99663,73,1500,469.16,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T03:44:00.000Z,35.45646,128.99764,71,1500,471.50,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T03:46:00.000Z,35.45829,128.99865,70,1500,473.83,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T03:48:00.000Z,35.46011,128.99965,68,1500,476.17,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T03:50:00.000Z,35.46194,129.00066,67,1500,478.50,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T03:52:00.000Z,35.46376,129.00167,65,1500,480.84,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T03:54:00.000Z,35.46559,129.00268,64,1500,483.17,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T03:56:00.000Z,35.46741,129.00369,62,1500,485.50,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T03:58:00.000Z,35.46924,129.00470,61,1500,487.84,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T04:00:00.000Z,35.47106,129.00571,61,1500,490.17,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T04:02:00.000Z,35.47288,129.00672,60,1500,492.51,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T04:04:00.000Z,35.47471,129.00773,60,1500,494.84,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T04:06:00.000Z,35.47653,129.00874,60,1500,497.17,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T04:08:00.000Z,35.47836,129.00975,61,1500,499.51,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T04:10:00.000Z,35.48018,129.01076,61,1500,501.84,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T04:12:00.000Z,35.48201,129.01177,62,1500,504.18,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T04:14:00.000Z,35.48383,129.01278,64,1500,506.51,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T04:16:00.000Z,35.48566,129.01379,65,1500,508.85,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T04:18:00.000Z,35.48748,129.01480,67,1500,511.18,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T04:20:00.000Z,35.48931,129.01581,68,1500,513.51,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T04:22:00.000Z,35.49113,129.01682,70,1500,515.85,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T04:24:00.000Z,35.49295,129.01783,71,1500,518.18,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T04:26:00.000Z,35.49478,129.01884,73,1500,520.52,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T04:28:00.000Z,35.49660,129.01985,74,1500,522.85,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T04:30:00.000Z,35.49843,129.02086,75,1500,525.18,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T04:32:00.000Z,35.50025,129.02187,76,1500,527.52,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T04:34:00.000Z,35.50208,129.02288,76,1500,529.85,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T04:36:00.000Z,35.50390,129.02388,76,1500,532.19,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T04:38:00.000Z,35.50573,129.02489,76,1500,534.52,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T04:40:00.000Z,35.50755,129.02590,75,1500,536.86,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T04:42:00.000Z,35.50938,129.02691,74,1500,539.19,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T04:44:00.000Z,35.51120,129.02792,73,1500,541.52,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T04:46:00.000Z,35.51302,129.02893,72,1500,543.86,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T04:48:00.000Z,35.51485,129.02994,71,1500,546.19,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T04:50:00.000Z,35.51667,129.03095,69,1500,548.53,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T04:52:00.000Z,35.51850,129.03196,67,1500,550.86,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T04:54:00.000Z,35.52032,129.03297,66,1500,553.19,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T04:56:00.000Z,35.52215,129.03398,64,1500,555.53,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T04:58:00.000Z,35.52397,129.03499,63,1500,557.86,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T05:00:00.000Z,35.52580,129.03600,62,1500,560.20,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T05:02:00.000Z,35.52762,129.03701,61,1500,562.53,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T05:04:00.000Z,35.52945,129.03802,60,1500,564.86,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T05:06:00.000Z,35.53127,129.03903,60,1500,567.20,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T05:08:00.000Z,35.53310,129.04004,60,1500,569.53,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T05:10:00.000Z,35.53492,129.04105,60,1500,571.87,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T05:12:00.000Z,35.53674,129.04206,61,1500,574.20,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T05:14:00.000Z,35.53857,129.04307,62,1500,576.54,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T05:16:00.000Z,35.54039,129.04408,63,1500,578.87,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T05:18:00.000Z,35.54222,129.04509,64,1500,581.20,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T05:20:00.000Z,35.54404,129.04610,66,1500,583.54,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T05:22:00.000Z,35.54587,129.04711,67,1500,585.87,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T05:24:00.000Z,35.54769,129.04811,69,1500,588.21,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T05:26:00.000Z,35.54952,129.04912,71,1500,590.54,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T05:28:00.000Z,35.55134,129.05013,72,1500,592.87,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T05:30:00.000Z,35.55317,129.05114,73,1500,595.21,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T05:32:00.000Z,35.55499,129.05215,74,1500,597.54,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T05:34:00.000Z,35.55681,129.05316,75,1500,599.88,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T05:36:00.000Z,35.55864,129.05417,76,1500,602.21,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T05:38:00.000Z,35.56046,129.05518,76,1500,604.55,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T05:40:00.000Z,35.56229,129.05619,76,1500,606.88,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T05:42:00.000Z,35.56411,129.05720,75,1500,609.21,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T05:44:00.000Z,35.56594,129.05821,75,1500,611.55,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T05:46:00.000Z,35.56776,129.05922,74,1500,613.88,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T05:48:00.000Z,35.56959,129.06023,73,1500,616.22,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T05:50:00.000Z,35.57141,129.06124,71,1500,618.55,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T05:52:00.000Z,35.57324,129.06225,70,1500,620.88,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T05:54:00.000Z,35.57506,129.06326,68,1500,623.22,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T05:56:00.000Z,35.57688,129.06427,66,1500,625.55,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T05:58:00.000Z,35.57871,129.06528,65,1500,627.89,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T06:00:00.000Z,35.58053,129.06629,64,1500,630.22,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T06:02:00.000Z,35.58236,129.06730,62,1500,632.56,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T06:04:00.000Z,35.58418,129.06831,61,1500,634.89,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T06:06:00.000Z,35.58601,129.06932,61,1500,637.22,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T06:08:00.000Z,35.58783,129.07033,60,1500,639.56,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T06:10:00.000Z,35.58966,129.07134,60,1500,641.89,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T06:12:00.000Z,35.59148,129.07234,60,1500,644.23,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T06:14:00.000Z,35.59331,129.07335,61,1500,646.56,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T06:16:00.000Z,35.59513,129.07436,61,1500,648.89,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T06:18:00.000Z,35.59696,129.07537,63,1500,651.23,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T06:20:00.000Z,35.59878,129.07638,64,1500,653.56,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T06:22:00.000Z,35.60060,129.07739,65,1500,655.90,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T06:24:00.000Z,35.60243,129.07840,67,1500,658.23,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T06:26:00.000Z,35.60425,129.07941,68,1500,660.57,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T06:28:00.000Z,35.60608,129.08042,70,1500,662.90,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T06:30:00.000Z,35.60790,129.08143,71,1500,665.23,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T06:32:00.000Z,35.60973,129.08244,73,1500,667.57,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T06:34:00.000Z,35.61155,129.08345,74,1500,669.90,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T06:36:00.000Z,35.61338,129.08446,75,1500,672.24,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T06:38:00.000Z,35.61520,129.08547,76,1500,674.57,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T06:40:00.000Z,35.61703,129.08648,76,1500,676.90,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T06:42:00.000Z,35.61885,129.08749,76,1500,679.24,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T06:44:00.000Z,35.62067,129.08850,76,1500,681.57,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T06:46:00.000Z,35.62250,129.08951,75,1500,683.91,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T06:48:00.000Z,35.62432,129.09052,74,1500,686.24,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T06:50:00.000Z,35.62615,129.09153,73,1500,688.57,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T06:52:00.000Z,35.62797,129.09254,72,1500,690.91,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T06:54:00.000Z,35.62980,129.09355,70,1500,693.24,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T06:56:00.000Z,35.63162,129.09456,69,1500,695.58,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T06:58:00.000Z,35.63345,129.09557,67,1500,697.91,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T07:00:00.000Z,35.63527,129.09657,66,1500,700.25,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T07:02:00.000Z,35.63710,129.09758,64,1500,702.58,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T07:04:00.000Z,35.63892,129.09859,63,1500,704.91,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T07:06:00.000Z,35.64074,129.09960,62,1500,707.25,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T07:08:00.000Z,35.64257,129.10061,61,1500,709.58,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T07:10:00.000Z,35.64439,129.10162,60,1500,711.92,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T07:12:00.000Z,35.64622,129.10263,60,1500,714.25,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T07:14:00.000Z,35.64804,129.10364,60,1500,716.58,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T07:16:00.000Z,35.64987,129.10465,60,1500,718.92,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T07:18:00.000Z,35.65169,129.10566,61,1500,721.25,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T07:20:00.000Z,35.65352,129.10667,62,1500,723.59,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T07:22:00.000Z,35.65534,129.10768,63,1500,725.92,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T07:24:00.000Z,35.65717,129.10869,65,1500,728.26,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T07:26:00.000Z,35.65899,129.10970,66,1500,730.59,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T07:28:00.000Z,35.66081,129.11071,68,1500,732.92,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T07:30:00.000Z,35.66264,129.11172,69,1500,735.26,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T07:32:00.000Z,35.66446,129.11273,71,1500,737.59,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T07:34:00.000Z,35.66629,129.11374,72,1500,739.93,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T07:36:00.000Z,35.66811,129.11475,74,1500,742.26,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T07:38:00.000Z,35.66994,129.11576,75,1500,744.59,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T07:40:00.000Z,35.67176,129.11677,75,1500,746.93,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T07:42:00.000Z,35.67359,129.11778,76,1500,749.26,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T07:44:00.000Z,35.67541,129.11879,76,1500,751.60,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T07:46:00.000Z,35.67724,129.11980,76,1500,753.93,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T07:48:00.000Z,35.67906,129.12080,75,1500,756.27,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T07:50:00.000Z,35.68089,129.12181,75,1500,758.60,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T07:52:00.000Z,35.68271,129.12282,74,1500,760.93,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T07:54:00.000Z,35.68453,129.12383,72,1500,763.27,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T07:56:00.000Z,35.68636,129.12484,71,1500,765.60,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T07:58:00.000Z,35.68818,129.12585,69,1500,767.94,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T08:00:00.000Z,35.69001,129.12686,68,1500,770.27,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T08:02:00.000Z,35.69183,129.12787,66,1500,772.60,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T08:04:00.000Z,35.69366,129.12888,65,1500,774.94,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T08:06:00.000Z,35.69548,129.12989,63,1500,777.27,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T08:08:00.000Z,35.69731,129.13090,62,1500,779.61,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T08:10:00.000Z,35.69913,129.13191,61,1500,781.94,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T08:12:00.000Z,35.70096,129.13292,60,1500,784.28,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T08:14:00.000Z,35.70278,129.13393,60,1500,786.61,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T08:16:00.000Z,35.70460,129.13494,60,1500,788.94,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T08:18:00.000Z,35.70643,129.13595,60,1500,791.28,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T08:20:00.000Z,35.70825,129.13696,61,1500,793.61,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T08:22:00.000Z,35.71008,129.13797,62,1500,795.95,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T08:24:00.000Z,35.71190,129.13898,63,1500,798.28,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T08:26:00.000Z,35.71373,129.13999,64,1500,800.61,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T08:28:00.000Z,35.71555,129.14100,66,1500,802.95,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T08:30:00.000Z,35.71738,129.14201,67,1500,805.28,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T08:32:00.000Z,35.71920,129.14302,69,1500,807.62,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T08:34:00.000Z,35.72103,129.14403,70,1500,809.95,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T08:36:00.000Z,35.72285,129.14503,72,1500,812.29,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T08:38:00.000Z,35.72467,129.14604,73,1500,814.62,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T08:40:00.000Z,35.72650,129.14705,74,1500,816.95,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T08:42:00.000Z,35.72832,129.14806,75,1500,819.29,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T08:44:00.000Z,35.73015,129.14907,76,1500,821.62,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T08:46:00.000Z,35.73197,129.15008,76,1500,823.96,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T08:48:00.000Z,35.73380,129.15109,76,1500,826.29,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T08:50:00.000Z,35.73562,129.15210,76,1500,828.62,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T08:52:00.000Z,35.73745,129.15311,75,1500,830.96,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T08:54:00.000Z,35.73927,129.15412,74,1500,833.29,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T08:56:00.000Z,35.74110,129.15513,73,1500,835.63,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T08:58:00.000Z,35.74292,129.15614,72,1500,837.96,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T09:00:00.000Z,35.74475,129.15715,70,1500,840.29,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T09:02:00.000Z,35.74657,129.15816,68,1500,842.63,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T09:04:00.000Z,35.74839,129.15917,67,1500,844.96,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T09:06:00.000Z,35.75022,129.16018,65,1500,847.30,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T09:08:00.000Z,35.75204,129.16119,64,1500,849.63,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T09:10:00.000Z,35.75387,129.16220,63,1500,851.97,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T09:12:00.000Z,35.75569,129.16321,62,1500,854.30,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T09:14:00.000Z,35.75752,129.16422,61,1500,856.63,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T09:16:00.000Z,35.75934,129.16523,60,1500,858.97,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T09:18:00.000Z,35.76117,129.16624,60,1500,861.30,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T09:20:00.000Z,35.76299,129.16725,60,1500,863.64,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T09:22:00.000Z,35.76482,129.16826,61,1500,865.97,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T09:24:00.000Z,35.76664,129.16926,61,1500,868.30,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T09:26:00.000Z,35.76846,129.17027,62,1500,870.64,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T09:28:00.000Z,35.77029,129.17128,63,1500,872.97,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T09:30:00.000Z,35.77211,129.17229,65,1500,875.31,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T09:32:00.000Z,35.77394,129.17330,66,1500,877.64,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T09:34:00.000Z,35.77576,129.17431,68,1500,879.98,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T09:36:00.000Z,35.77759,129.17532,70,1500,882.31,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T09:38:00.000Z,35.77941,129.17633,71,1500,884.64,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T09:40:00.000Z,35.78124,129.17734,73,1500,886.98,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T09:42:00.000Z,35.78306,129.17835,74,1500,889.31,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T09:44:00.000Z,35.78489,129.17936,75,1500,891.65,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T09:46:00.000Z,35.78671,129.18037,75,1500,893.98,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T09:48:00.000Z,35.78853,129.18138,76,1500,896.31,false,ok
GLV-T10,TRIP-GLV-T10-01,2026-08-01T09:50:00.000Z,35.79036,129.18239,76,1500,898.65,false,ok
