vehicle_id,date,laden,reported_km,event_accel,event_start,event_decel,event_stop,event_speeding,fuel_l,idle_sec
810무1916,2026-05-22,false,31.30,0,0,0,0,0,7.000,8460
96구2906,2026-05-22,false,12.20,0,0,0,0,0,1.200,3042
93조8040,2026-05-22,false,107.70,3,0,3,0,0,10.900,6834
84도5761,2026-05-22,false,13.60,0,0,0,0,0,1.200,750
846부9793,2026-05-22,false,22.20,0,0,0,0,0,1.700,2400
826보1806,2026-05-22,false,24.20,2,0,0,0,0,1.600,888
86수5121,2026-05-22,false,37.00,1,0,0,0,0,0.000,0
84머5049,2026-05-22,false,54.90,0,0,0,0,0,5.300,5184
91수0514,2026-05-22,false,30.20,2,0,0,0,0,2.200,1392
87조8141,2026-05-22,false,43.10,1,0,0,0,0,4.600,1002
07버0446,2026-05-22,false,13.40,1,0,1,0,0,1.700,4014
84머5043,2026-05-22,false,32.30,0,0,0,0,0,2.600,780
96구2903,2026-05-22,false,23.20,1,0,0,0,0,1.700,1650
827무7454,2026-05-22,false,31.20,0,0,2,0,0,2.900,2706
91너0128,2026-05-22,false,98.70,1,0,2,0,0,8.000,5550
816어3537,2026-05-22,false,37.00,8,0,0,0,0,6.400,1998
82조0889,2026-05-22,false,11.60,0,0,0,0,0,2.400,6942
84모6043,2026-05-22,false,17.60,0,0,0,0,0,1.500,900
27조2240,2026-05-22,false,34.80,4,0,0,0,0,2.400,546
84도5751,2026-05-22,false,96.50,0,0,1,0,0,7.000,492
96어0364,2026-05-22,false,31.60,0,0,1,0,0,2.400,330
87도0164,2026-05-22,false,42.50,21,0,3,0,0,5.500,10974
74고9274,2026-05-22,false,39.50,5,0,0,0,0,5.000,7524
811거1208,2026-05-22,false,14.30,0,0,0,0,0,2.400,558
821구5816,2026-05-22,false,30.10,0,0,0,0,0,4.200,7392
28도8142,2026-05-22,false,28.80,2,0,2,0,0,4.600,9228
89누4464,2026-05-22,false,121.00,58,0,18,0,0,10.700,4470
84노4496,2026-05-22,false,34.90,4,0,4,0,0,5.200,13158
84노2622,2026-05-22,false,60.80,7,0,0,0,0,6.200,1032
84모9146,2026-05-22,false,4.60,0,0,0,0,0,1.000,540
819저2352,2026-05-22,false,14.10,0,0,0,0,0,1.600,648
90거1046,2026-05-22,false,10.20,1,0,0,0,0,0.900,1554
810무1941,2026-05-22,false,21.30,0,0,0,0,0,3.100,648
821구5814,2026-05-22,false,6.60,0,0,0,0,0,0.700,864
82서0541,2026-05-22,false,27.30,1,0,0,0,0,4.300,11106
230하9636,2026-05-22,false,132.60,4,0,2,0,0,5.600,774
806무1508,2026-05-22,false,16.80,1,0,1,0,0,4.000,3276
91우4407,2026-05-22,false,13.70,2,0,0,0,0,2.400,2220
85우9242,2026-05-22,false,13.50,1,0,0,0,0,2.400,4254
192허4897,2026-05-22,false,47.30,14,0,0,0,0,4.500,2514
192하5605,2026-05-22,false,136.60,15,0,5,0,0,11.800,3054
84무0925,2026-05-22,false,11.70,0,0,0,0,0,1.100,1434
165호5540,2026-05-22,false,132.20,3,0,4,0,0,8.900,1692
191하9840,2026-05-22,false,22.30,1,0,5,0,0,1.300,1002
815러1543,2026-05-22,false,23.70,0,0,0,0,0,2.700,1974
22거1383,2026-05-22,false,8.80,0,0,0,0,0,0.000,0
87로7532,2026-05-22,false,27.90,8,0,1,0,0,3.800,2826
283누2515,2026-05-22,false,109.00,3,0,3,0,0,7.800,4908
192허7246,2026-05-22,false,495.90,49,0,26,0,0,26.200,2586
231허1583,2026-05-22,false,42.20,10,0,4,0,0,1.700,276
223호3214,2026-05-22,false,30.20,7,0,3,0,0,2.400,1542
230하3704,2026-05-22,false,154.00,34,0,7,0,0,10.200,5046
169허9258,2026-05-22,false,437.80,45,0,21,0,0,31.900,5328
196하1796,2026-05-22,false,66.70,24,0,6,0,0,4.400,1860
91수0563,2026-05-22,false,57.20,4,0,2,0,0,4.900,1590
192허4896,2026-05-22,false,12.60,0,0,1,0,0,1.000,324
192하6420,2026-05-22,false,22.40,0,0,0,0,0,2.200,3552
192허2996,2026-05-22,false,175.20,2,0,6,0,0,14.200,3534
170호1744,2026-05-22,false,22.50,1,0,0,0,0,2.100,816
231허1278,2026-05-22,false,26.30,1,0,0,0,0,1.100,12
96구1041,2026-05-22,false,16.40,7,0,3,0,0,0.000,0
192하6444,2026-05-22,false,14.90,2,0,5,0,0,1.300,1404
92수0720,2026-05-22,false,9.80,1,0,0,0,0,0.900,438
223허6794,2026-05-22,false,15.10,6,0,1,0,0,1.300,1104
169허8585,2026-05-22,false,8.80,0,0,0,0,0,1.400,510
179허9217,2026-05-22,false,18.00,1,0,1,0,0,0.800,6
192하6446,2026-05-22,false,34.50,5,0,1,0,0,2.200,1536
223하5805,2026-05-22,false,3.00,0,0,0,0,0,0.300,168
179저8504,2026-05-22,false,5.20,2,0,0,0,0,0.400,270
192허4895,2026-05-22,false,3.10,0,0,0,0,0,0.200,276
192하5762,2026-05-22,false,1.70,0,0,0,0,0,0.200,102
192하6421,2026-05-22,false,2.10,0,0,0,0,0,0.200,150
191하9718,2026-05-22,false,123.70,22,0,12,0,0,7.400,2556
165호7807,2026-05-22,false,101.50,10,0,4,0,0,7.400,1176
264조1056,2026-05-22,false,24.10,8,0,0,0,0,2.100,2046
84우6684,2026-05-22,false,65.80,16,0,0,0,0,4.700,1152
826저5454,2026-05-22,false,5.10,0,0,0,0,0,1.800,1374
802나6294,2026-05-22,false,7.60,2,0,2,0,0,1.200,678
231허1277,2026-05-22,false,11.20,2,0,0,0,0,0.600,108
192하7049,2026-05-22,false,8.00,1,0,0,0,0,0.700,438
82서0561,2026-05-23,false,57.00,0,0,0,0,0,5.200,7380
810무1916,2026-05-23,false,79.10,0,0,0,0,0,17.800,15504
86수5121,2026-05-23,false,33.80,0,0,0,0,0,0.000,0
846부9793,2026-05-23,false,84.70,13,0,5,0,0,6.300,3120
826보1806,2026-05-23,false,13.90,0,0,0,0,0,1.100,654
84무0925,2026-05-23,false,8.40,0,0,0,0,0,0.700,588
175허4122,2026-05-23,false,3.30,0,0,0,0,0,0.300,450
90거1046,2026-05-23,false,9.50,0,0,0,0,0,1.000,1026
84머5049,2026-05-23,false,30.30,0,0,0,0,0,2.500,1404
84머5043,2026-05-23,false,37.40,0,0,0,0,0,3.200,2268
91수0514,2026-05-23,false,39.10,9,0,4,0,0,3.700,888
82서0541,2026-05-23,false,7.70,0,0,0,0,0,1.000,1056
82조0889,2026-05-23,false,37.60,5,0,4,0,0,3.900,1752
93조8040,2026-05-23,false,42.30,0,0,1,0,0,5.100,3252
283누2515,2026-05-23,false,54.90,0,0,1,0,0,8.700,13080
84도5751,2026-05-23,false,109.60,1,0,0,0,0,8.100,6690
811거1208,2026-05-23,false,13.30,0,0,0,0,0,2.000,114
84어5948,2026-05-23,false,39.30,0,0,0,0,0,3.500,1866
821구5816,2026-05-23,false,21.20,0,0,0,0,0,3.800,6900
84노2622,2026-05-23,false,10.50,0,0,0,0,0,0.900,432
821구5814,2026-05-23,false,21.80,0,0,0,0,0,3.300,6702
84노4496,2026-05-23,false,39.40,1,0,0,0,0,4.300,7254
91수0563,2026-05-23,false,25.10,0,0,0,0,0,2.100,1734
91너0128,2026-05-23,false,61.40,0,0,0,0,0,5.300,3744
815러1543,2026-05-23,false,8.70,0,0,0,0,0,0.900,390
85우9242,2026-05-23,false,1.60,0,0,0,0,0,0.200,48
819저2352,2026-05-23,false,16.90,0,0,0,0,0,2.400,2046
96어0364,2026-05-23,false,47.00,8,0,12,0,0,3.800,438
27조2240,2026-05-23,false,11.20,1,0,0,0,0,0.700,126
192하6446,2026-05-23,false,1.10,0,0,0,0,0,0.000,12
815러1522,2026-05-23,false,0.70,0,0,0,0,0,0.100,144
826저5454,2026-05-23,false,4.90,0,0,0,0,0,1.300,1050
84도5751,2026-05-24,false,5.30,0,0,0,0,0,0.300,30
810무1916,2026-05-24,false,64.20,0,0,4,0,0,17.800,17580
82서0561,2026-05-24,false,46.70,0,0,0,0,0,5.100,9276
846부9793,2026-05-24,false,30.00,9,0,1,0,0,2.200,1302
826저5454,2026-05-24,false,20.60,0,0,0,0,0,8.200,9810
84무0925,2026-05-24,false,30.20,0,0,0,0,0,2.600,4020
91수0514,2026-05-24,false,62.80,7,0,2,0,0,5.500,1884
84어5948,2026-05-24,false,13.00,0,0,0,0,0,1.000,210
91우4407,2026-05-24,false,1.50,0,0,0,0,0,0.200,444
826보1806,2026-05-24,false,16.20,2,0,0,0,0,2.100,1098
84머5043,2026-05-24,false,6.00,0,0,0,0,0,0.600,36
827무7454,2026-05-24,false,52.70,2,0,0,0,0,5.300,3588
84노4496,2026-05-24,false,6.90,0,0,0,0,0,1.300,3576
82조0889,2026-05-24,false,6.50,2,0,1,0,0,1.600,4440
86수5121,2026-05-24,false,12.20,0,0,0,0,0,0.000,0
811거1208,2026-05-24,false,14.10,3,0,1,0,0,2.500,420
819저2352,2026-05-24,false,12.70,0,0,0,0,0,1.800,1524
91너0128,2026-05-24,false,48.00,0,0,0,0,0,4.800,3768
175허4122,2026-05-24,false,20.70,5,0,0,0,0,2.100,3396
821구5814,2026-05-24,false,8.60,0,0,0,0,0,1.100,942
84노2622,2026-05-24,false,29.80,2,0,0,0,0,3.100,1122
82서0541,2026-05-24,false,5.00,0,0,0,0,0,0.600,858
815러1543,2026-05-24,false,14.90,1,0,0,0,0,2.100,1608
93조8040,2026-05-24,false,38.90,0,0,0,0,0,4.500,2166
283누2515,2026-05-24,false,40.00,2,0,1,0,0,5.100,3978
91수0563,2026-05-24,false,271.30,21,0,5,0,0,27.100,270
90거1046,2026-05-24,false,1.30,1,0,0,0,0,0.200,90
82서0541,2026-05-25,false,14.20,3,0,0,0,0,2.300,2736
821구5814,2026-05-25,false,21.80,0,0,0,0,0,3.000,4164
810무1916,2026-05-25,false,56.20,1,0,0,0,0,15.900,14760
82서0561,2026-05-25,false,11.80,0,0,0,0,0,2.500,2322
826저5454,2026-05-25,false,10.10,0,0,0,0,0,1.800,804
846부9793,2026-05-25,false,60.80,5,0,4,0,0,5.000,2790
84무0925,2026-05-25,false,23.40,0,0,0,0,0,2.000,1716
93조8040,2026-05-25,false,115.40,14,0,5,0,0,11.200,3450
90거1046,2026-05-25,false,0.70,0,0,0,0,0,0.100,132
283누2515,2026-05-25,false,109.30,5,0,0,0,0,12.200,10218
07버0446,2026-05-25,false,11.80,1,0,1,0,0,2.700,9222
91수0563,2026-05-25,false,288.00,43,0,8,0,0,30.400,12990
91수0514,2026-05-25,false,49.00,4,0,1,0,0,4.500,3108
826보1806,2026-05-25,false,9.80,1,0,0,0,0,1.100,1014
84머5043,2026-05-25,false,6.00,0,0,0,0,0,0.600,36
89누4464,2026-05-25,false,37.10,40,0,17,0,0,3.700,966
86수5121,2026-05-25,false,8.40,0,0,0,0,0,0.000,0
84어5948,2026-05-25,false,45.10,7,0,7,0,0,4.900,2214
821구5816,2026-05-25,false,13.10,0,0,0,0,0,1.800,2952
84노2622,2026-05-25,false,19.00,7,0,0,0,0,2.400,1104
815러1543,2026-05-25,false,8.80,0,0,0,0,0,1.200,1206
91너0128,2026-05-25,false,42.00,2,0,0,0,0,4.400,1500
84도5761,2026-05-25,false,5.70,0,0,0,0,0,1.200,3162
231허1277,2026-05-25,false,6.20,0,0,0,0,0,0.300,12
175허4122,2026-05-25,false,16.30,0,0,0,0,0,1.200,798
191하9840,2026-05-25,false,15.40,3,0,1,0,0,1.500,1554
827무7454,2026-05-25,false,18.50,0,0,1,0,0,2.900,2388
87조8141,2026-05-25,false,13.40,2,0,0,0,0,1.700,384
846부9793,2026-05-26,false,27.70,1,0,0,0,0,2.100,786
810무1916,2026-05-26,false,69.10,19,0,6,0,0,14.900,9510
84무0925,2026-05-26,false,35.30,0,0,0,0,0,2.800,2322
175허4122,2026-05-26,false,27.50,0,0,0,0,0,3.900,6882
84머5049,2026-05-26,false,45.40,0,0,1,0,0,3.200,1608
230하3704,2026-05-26,false,241.20,42,0,12,0,0,14.800,7422
91수0514,2026-05-26,false,87.80,7,0,3,0,0,10.700,20094
87조8141,2026-05-26,false,77.00,6,0,1,0,0,10.100,2544
74고9274,2026-05-26,false,31.20,2,0,0,0,0,4.600,5412
07버0446,2026-05-26,false,8.70,0,0,0,0,0,2.200,7644
84머5043,2026-05-26,false,23.50,0,0,0,0,0,2.700,1350
191하9718,2026-05-26,false,61.40,13,0,10,0,0,4.900,2412
82서0561,2026-05-26,false,34.60,0,0,0,0,0,3.700,2046
84도5751,2026-05-26,false,21.00,4,0,3,0,0,1.700,516
826보1806,2026-05-26,false,10.90,0,0,0,0,0,1.100,318
86수5121,2026-05-26,false,55.40,10,0,1,0,0,0.000,0
91너0128,2026-05-26,false,93.30,1,0,0,0,0,8.100,4326
84모9146,2026-05-26,false,28.00,0,0,0,0,0,8.200,4668
91우4407,2026-05-26,false,4.90,0,0,0,0,0,1.000,1212
82조0889,2026-05-26,false,30.60,5,0,1,0,0,5.800,9498
805주7174,2026-05-26,false,26.00,4,0,4,0,0,3.600,6324
84모6043,2026-05-26,false,1.70,0,0,0,0,0,0.200,204
84어5948,2026-05-26,false,34.40,1,0,0,0,0,3.600,4380
87도0164,2026-05-26,false,26.60,5,0,0,0,0,2.900,4110
27조2240,2026-05-26,false,18.00,0,0,0,0,0,1.300,1434
819저2352,2026-05-26,false,269.40,22,0,8,0,0,25.000,4440
28도8142,2026-05-26,false,4.60,0,0,0,0,0,0.500,108
192하7049,2026-05-26,false,24.50,3,0,0,0,0,2.300,1248
811거1208,2026-05-26,false,20.10,1,0,1,0,0,3.700,1710
84노2622,2026-05-26,false,55.30,14,0,4,0,0,5.700,918
84노4496,2026-05-26,false,32.90,0,0,0,0,0,4.600,9132
806무1508,2026-05-26,false,18.10,1,0,0,0,0,11.800,16848
230하6062,2026-05-26,false,313.90,34,0,19,0,0,22.200,3576
810무1941,2026-05-26,false,8.30,0,0,0,0,0,1.300,276
821구5814,2026-05-26,false,12.60,0,0,0,0,0,2.300,3252
827무7454,2026-05-26,false,37.30,0,0,0,0,0,3.600,2814
85우9242,2026-05-26,false,15.80,0,0,0,0,0,2.100,1398
90거1046,2026-05-26,false,16.80,0,0,0,0,0,2.700,3570
96구2903,2026-05-26,false,2.10,0,0,0,0,0,0.000,114
82서0541,2026-05-26,false,19.60,0,0,0,0,0,4.900,10596
84우6684,2026-05-26,false,34.80,6,0,0,0,0,3.200,1872
815러1543,2026-05-26,false,34.40,1,0,0,0,0,3.300,1530
821구5816,2026-05-26,false,3.70,0,0,0,0,0,0.900,2178
87로7532,2026-05-26,false,31.80,14,0,1,0,0,5.500,2946
192허7246,2026-05-26,false,109.30,16,0,13,0,0,6.500,1596
93조8040,2026-05-26,false,19.80,1,0,0,0,0,2.000,2154
815러1522,2026-05-26,false,1.40,0,0,0,0,0,0.400,930
179저8504,2026-05-26,false,15.60,3,0,0,0,0,2.100,3414
196소4245,2026-05-26,false,30.40,9,0,7,0,0,2.100,1014
96어0364,2026-05-26,false,64.20,0,0,1,0,0,4.400,1332
196하1796,2026-05-26,false,20.00,1,0,0,0,0,2.500,2652
170호1744,2026-05-26,false,7.80,0,0,0,0,0,1.700,2646
264조1056,2026-05-26,false,0.00,0,0,0,0,0,0.100,264
231허1278,2026-05-26,false,45.20,0,0,0,0,0,2.200,30
817더2910,2026-05-26,false,43.90,3,0,2,0,0,5.900,1200
192하6446,2026-05-26,false,98.10,8,0,2,0,0,6.300,3084
92수0720,2026-05-26,false,18.70,2,0,0,0,0,1.700,1062
283누2515,2026-05-26,false,204.10,29,0,13,0,0,18.800,9906
89누4464,2026-05-26,false,83.00,1,0,1,0,0,6.700,2496
802나6294,2026-05-26,false,0.50,0,0,0,0,0,0.300,678
192하6444,2026-05-26,false,2.30,0,0,0,0,0,0.700,2250
231허1277,2026-05-26,false,13.30,6,0,2,0,0,1.400,912
71부8321,2026-05-26,false,11.90,1,0,0,0,0,1.400,300
84도5761,2026-05-26,false,28.80,2,0,0,0,0,3.100,1494
231허1583,2026-05-26,false,8.40,3,0,0,0,0,0.700,114
192허4895,2026-05-26,false,6.10,0,0,0,0,0,0.700,408
194나5598,2026-05-26,false,2.70,0,0,0,0,0,0.300,348
192하6421,2026-05-26,false,1.30,0,0,0,0,0,0.200,144
192하6420,2026-05-26,false,29.90,0,0,0,0,0,2.300,1434
230하9636,2026-05-26,false,12.80,2,0,0,0,0,0.800,168
192허4897,2026-05-26,false,7.10,1,0,0,0,0,0.900,804
169허8585,2026-05-26,false,51.80,0,0,0,0,0,3.600,636
96구2906,2026-05-26,false,35.80,2,0,3,0,0,4.100,4764
91수0563,2026-05-26,false,30.10,2,0,0,0,0,2.900,1122
22거1383,2026-05-26,false,1.20,0,0,0,0,0,0.000,0
179허9217,2026-05-26,false,5.00,1,0,0,0,0,0.200,0
846부9793,2026-05-27,false,48.30,0,0,0,0,0,4.000,4806
84무0925,2026-05-27,false,34.60,0,0,0,0,0,2.800,2490
826보1806,2026-05-27,false,21.80,2,0,0,0,0,2.400,390
84어5948,2026-05-27,false,64.70,3,0,1,0,0,5.500,2562
810무1916,2026-05-27,false,74.30,0,0,0,0,0,16.000,10644
84머5049,2026-05-27,false,49.50,0,0,0,0,0,5.400,4740
86수5121,2026-05-27,false,22.70,0,0,0,0,0,0.000,0
806무1508,2026-05-27,false,16.80,0,0,0,0,0,7.200,11772
169허8585,2026-05-27,false,54.50,5,0,1,0,0,4.400,834
84머5043,2026-05-27,false,17.40,0,0,0,0,0,2.100,2334
07버0446,2026-05-27,false,14.80,1,0,0,0,0,1.800,3804
819저2352,2026-05-27,false,9.20,0,0,0,0,0,1.200,564
74고9274,2026-05-27,false,45.50,2,0,0,0,0,4.600,3486
230하6062,2026-05-27,false,247.80,16,0,12,0,0,17.300,2100
71부8321,2026-05-27,false,78.80,2,0,0,0,0,7.000,2820
82서0561,2026-05-27,false,52.30,0,0,0,0,0,6.300,6900
91너0128,2026-05-27,false,119.80,6,0,1,0,0,11.200,7896
827무7454,2026-05-27,false,41.10,5,0,1,0,0,4.400,7206
179저8504,2026-05-27,false,231.60,4,0,3,0,0,13.800,978
27조2240,2026-05-27,false,45.60,4,0,0,0,0,3.200,1746
192하6420,2026-05-27,false,681.50,71,0,50,0,0,37.800,7446
28도8142,2026-05-27,false,37.20,3,0,4,0,0,4.100,4584
82조0889,2026-05-27,false,25.50,6,0,0,0,0,4.000,5724
87도0164,2026-05-27,false,47.90,3,0,0,0,0,4.400,3912
84노2622,2026-05-27,false,38.30,0,0,2,0,0,3.200,1206
192하6446,2026-05-27,false,134.70,33,0,22,0,0,8.800,3060
821구5816,2026-05-27,false,26.00,1,0,0,0,0,4.700,10278
84노4496,2026-05-27,false,72.90,5,0,6,0,0,7.800,7464
84모9146,2026-05-27,false,16.10,0,0,0,0,0,4.500,2802
811거1208,2026-05-27,false,27.30,2,0,2,0,0,5.300,2112
82서0541,2026-05-27,false,83.30,6,0,9,0,0,9.600,6348
230하9636,2026-05-27,false,163.30,11,0,4,0,0,7.900,888
821구5814,2026-05-27,false,12.70,0,0,0,0,0,2.000,3288
810무1941,2026-05-27,false,24.00,0,0,0,0,0,3.200,738
85우9242,2026-05-27,false,21.60,2,0,0,0,0,2.800,2106
283누2515,2026-05-27,false,52.20,2,0,0,0,0,5.300,3474
817더2910,2026-05-27,false,4.80,0,0,0,0,0,1.300,1392
192하5605,2026-05-27,false,136.70,5,0,5,0,0,13.800,5766
169허9258,2026-05-27,false,183.40,1,0,8,0,0,13.700,3066
87로7532,2026-05-27,false,34.20,3,0,3,0,0,5.500,3312
191하9718,2026-05-27,false,572.70,76,0,63,0,0,32.900,4938
96어0364,2026-05-27,false,74.10,4,0,7,0,0,6.500,2028
90거1046,2026-05-27,false,6.00,0,0,0,0,0,1.000,2052
87조8141,2026-05-27,false,39.30,0,0,0,0,0,5.400,1452
815러1543,2026-05-27,false,33.80,0,0,0,0,0,3.200,1266
84우6684,2026-05-27,false,80.60,27,0,3,0,0,6.400,2484
89누4464,2026-05-27,false,36.70,7,0,3,0,0,3.100,1950
196하1796,2026-05-27,false,43.50,24,0,10,0,0,4.100,3420
91수0563,2026-05-27,false,350.00,15,0,1,0,0,32.500,1932
231허1278,2026-05-27,false,81.20,77,0,30,0,0,4.800,24
91수0514,2026-05-27,false,85.90,13,0,2,0,0,8.700,11796
88거5454,2026-05-27,false,8.80,0,0,0,0,0,1.200,114
192허4895,2026-05-27,false,22.80,0,0,0,0,0,1.500,1050
84도5761,2026-05-27,false,25.50,5,0,1,0,0,2.200,834
93조8040,2026-05-27,false,12.70,0,0,1,0,0,1.200,672
175허4122,2026-05-27,false,21.70,0,0,0,0,0,1.700,702
802나6294,2026-05-27,false,2.40,1,0,0,0,0,0.600,864
96구1041,2026-05-27,false,16.50,4,0,1,0,0,0.000,0
192허7246,2026-05-27,false,83.50,67,0,33,0,0,6.900,840
192하5762,2026-05-27,false,24.20,7,0,0,0,0,2.100,402
192하6444,2026-05-27,false,20.90,1,0,4,0,0,1.800,1548
192허4896,2026-05-27,false,271.00,52,0,9,0,0,18.000,2844
230하3704,2026-05-27,false,149.00,26,0,8,0,0,7.900,1002
179허9217,2026-05-27,false,13.00,2,0,1,0,0,0.600,78
92수0720,2026-05-27,false,27.10,5,0,0,0,0,2.300,702
170호1744,2026-05-27,false,2.40,0,0,0,0,0,0.200,174
91우4407,2026-05-27,false,6.60,2,0,0,0,0,1.100,966
231허1583,2026-05-27,false,152.20,5,0,6,0,0,5.500,60
192허4897,2026-05-27,false,18.90,3,0,1,0,0,2.200,3450
264조1056,2026-05-27,false,15.50,2,0,0,0,0,1.100,552
805주7174,2026-05-27,false,29.40,0,0,0,0,0,3.000,522
816어3537,2026-05-27,false,28.40,5,0,0,0,0,5.300,792
84모6043,2026-05-27,false,29.00,1,0,1,0,0,2.500,534
191하9840,2026-05-27,false,9.80,0,0,0,0,0,1.100,1398
194나5598,2026-05-27,false,5.70,0,0,0,0,0,0.400,198
192하6421,2026-05-27,false,33.30,31,0,11,0,0,2.900,1320
84도5751,2026-05-27,false,124.20,11,0,1,0,0,8.600,450
231허1277,2026-05-27,false,8.80,0,0,0,0,0,0.400,0
192하7049,2026-05-27,false,8.00,0,0,0,0,0,0.700,498
82서0561,2026-05-28,false,88.10,6,0,0,0,0,11.400,11004
84무0925,2026-05-28,false,26.30,0,0,0,0,0,2.400,2874
846부9793,2026-05-28,false,22.60,0,0,0,0,0,1.900,1818
810무1916,2026-05-28,false,58.90,0,0,0,0,0,14.500,10764
86수5121,2026-05-28,false,44.30,0,0,0,0,0,0.000,0
175허4122,2026-05-28,false,23.30,0,0,0,0,0,2.100,1908
90거1046,2026-05-28,false,15.10,0,0,0,0,0,2.800,4020
84머5049,2026-05-28,false,29.70,0,0,0,0,0,2.900,3798
230하6062,2026-05-28,false,138.20,16,0,8,0,0,12.000,2766
231허1583,2026-05-28,false,431.00,68,0,28,0,0,21.900,276
87조8141,2026-05-28,false,39.00,0,0,1,0,0,5.100,1176
07버0446,2026-05-28,false,8.00,0,0,0,0,0,1.100,2712
84머5043,2026-05-28,false,22.60,0,0,0,0,0,1.800,438
191하9718,2026-05-28,false,31.30,5,0,3,0,0,2.100,750
71부8321,2026-05-28,false,82.00,8,0,0,0,0,13.500,19488
192허4897,2026-05-28,false,78.10,8,0,2,0,0,6.800,3774
96구2903,2026-05-28,false,17.60,2,0,2,0,0,0.900,726
826보1806,2026-05-28,false,6.60,1,0,0,0,0,1.300,1860
805주7174,2026-05-28,false,20.10,2,0,0,0,0,2.200,2802
91너0128,2026-05-28,false,50.20,1,0,0,0,0,4.800,2634
192하6420,2026-05-28,false,46.90,2,0,2,0,0,3.800,4656
27조2240,2026-05-28,false,27.50,0,0,0,0,0,2.400,1770
82조0889,2026-05-28,false,20.70,0,0,0,0,0,4.900,12228
28도8142,2026-05-28,false,19.70,0,0,1,0,0,4.200,9108
87도0164,2026-05-28,false,18.70,0,0,0,0,0,1.500,1428
192하7049,2026-05-28,false,16.60,3,0,0,0,0,1.600,1110
74고9274,2026-05-28,false,6.90,0,0,0,0,0,0.900,792
84노4496,2026-05-28,false,30.20,10,0,6,0,0,4.700,6738
806무1508,2026-05-28,false,13.90,0,0,0,0,0,14.800,24174
811거1208,2026-05-28,false,32.50,2,0,2,0,0,4.800,1056
84모9146,2026-05-28,false,16.60,0,0,0,0,0,3.600,2130
192하5762,2026-05-28,false,42.50,2,0,1,0,0,3.600,1314
84노2622,2026-05-28,false,33.00,0,0,1,0,0,3.500,1266
89누4464,2026-05-28,false,4.80,0,0,0,0,0,0.500,744
819저2352,2026-05-28,false,14.50,0,0,0,0,0,1.600,1830
821구5816,2026-05-28,false,12.20,0,0,0,0,0,2.000,4548
810무1941,2026-05-28,false,4.80,0,0,0,0,0,1.000,576
827무7454,2026-05-28,false,43.40,0,0,0,0,0,3.500,2190
96어0364,2026-05-28,false,64.10,3,0,3,0,0,3.700,1494
85우9242,2026-05-28,false,16.60,3,0,0,0,0,2.300,1182
821구5814,2026-05-28,false,16.30,0,0,0,0,0,2.800,5466
82서0541,2026-05-28,false,10.10,0,0,0,0,0,2.000,4176
815러1543,2026-05-28,false,22.00,4,0,1,0,0,2.600,1998
87로7532,2026-05-28,false,16.60,1,0,0,0,0,2.800,1992
191호9105,2026-05-28,false,9.80,0,0,0,0,0,0.800,858
91우4407,2026-05-28,false,4.10,2,0,0,0,0,1.300,2784
192하6446,2026-05-28,false,23.10,1,0,1,0,0,1.500,624
816어3537,2026-05-28,false,14.10,1,0,0,0,0,4.300,3084
191하9840,2026-05-28,false,193.60,9,0,22,0,0,12.800,6276
192허7246,2026-05-28,false,87.20,29,0,13,0,0,6.100,1110
84도5761,2026-05-28,false,20.70,4,0,0,0,0,5.600,14304
192하6444,2026-05-28,false,32.90,12,0,5,0,0,2.500,1104
91수0563,2026-05-28,false,261.20,49,0,9,0,0,27.300,8820
231허1278,2026-05-28,false,9.80,2,0,0,0,0,0.500,42
817더2910,2026-05-28,false,11.50,1,0,0,0,0,2.600,1206
192하5605,2026-05-28,false,109.50,11,0,8,0,0,12.200,7728
283누2515,2026-05-28,false,18.90,2,0,0,0,0,2.700,4296
96구2906,2026-05-28,false,21.80,0,0,1,0,0,2.700,5040
165호5540,2026-05-28,false,99.30,5,0,3,0,0,7.800,2916
84도5751,2026-05-28,false,113.40,4,0,2,0,0,10.200,11130
84우6684,2026-05-28,false,45.90,3,0,0,0,0,4.600,2538
230하3704,2026-05-28,false,147.10,14,0,9,0,0,8.500,2844
826저5454,2026-05-28,false,11.30,0,0,0,0,0,4.200,3714
192허4896,2026-05-28,false,20.10,3,0,4,0,0,2.400,1404
230하9636,2026-05-28,false,1.20,3,0,2,0,0,0.100,192
91수0514,2026-05-28,false,16.00,1,0,0,0,0,3.900,12870
179허9217,2026-05-28,false,20.00,1,0,0,0,0,0.700,6
179저8504,2026-05-28,false,7.60,11,0,0,0,0,1.100,756
192허4895,2026-05-28,false,20.10,0,0,0,0,0,1.800,1428
92수0720,2026-05-28,false,36.00,0,0,0,0,0,3.000,702
169허9258,2026-05-28,false,74.20,9,0,6,0,0,6.800,2892
196소4245,2026-05-28,false,5.80,0,0,0,0,0,0.700,732
192하6421,2026-05-28,false,2.20,0,0,0,0,0,0.300,210
196하1796,2026-05-28,false,57.50,9,0,5,0,0,4.400,2670
88거5454,2026-05-28,false,14.80,4,0,1,0,0,1.500,60
194나5598,2026-05-28,false,31.80,0,0,3,0,0,2.000,1050
223허6794,2026-05-28,false,13.20,3,0,0,0,0,1.300,1110
192허2996,2026-05-28,false,63.30,4,0,3,0,0,5.700,1890
231허1277,2026-05-28,false,1.80,0,0,0,0,0,0.100,90
93조8040,2026-05-28,false,0.80,0,0,0,0,0,0.900,2802
